"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,27.5627053223544
0.18,27.5633552562311
0.36,27.5640108687927
0.54,27.5646721597521
0.72,27.5653391288275
0.9,27.5660117757424
1.08,27.5666901002253
1.26,27.5673741020103
1.44,27.5680637808366
1.62,27.5687591364485
1.8,27.569460168596
1.98,27.5701668770338
2.16,27.5708792615223
2.34,27.571597321827
2.52,27.5723210577185
2.7,27.573050468973
2.88,27.5737855553716
3.06,27.574526316701
3.24,27.5752727527529
3.42,27.5760248633242
3.6,27.5767826482174
3.78,27.5775461072399
3.96,27.5783152402046
4.14,27.5790900469297
4.32,27.5798705272382
4.5,27.580656680959
4.68,27.5814485079258
4.86,27.5822460079777
5.04,27.583049180959
5.22,27.5838580267195
5.4,27.5846725451138
5.58,27.5854927360024
5.76,27.5863185992504
5.94,27.5871501347285
6.12,27.5879873423127
6.3,27.588830221884
6.48,27.589678773329
6.66,27.5905329965393
6.84,27.5913928914118
7.02,27.5922584578487
7.2,27.5931296957576
7.38,27.5940066050509
7.56,27.5948891856469
7.74,27.5957774374686
7.92,27.5966713604446
8.1,27.5975709545086
8.28,27.5984762195995
8.46,27.5993871556617
8.64,27.6003037626447
8.82,27.6012260405032
9,27.6021539891972
9.18,27.6030876086921
9.36,27.6040268989583
9.54,27.6049718599718
9.72,27.6059224917135
9.9,27.6068787941697
10.08,27.6078407673321
10.26,27.6088084111975
10.44,27.6097817257678
10.62,27.6107607110507
10.8,27.6117453670585
10.98,27.6127356938091
11.16,27.6137316913257
11.34,27.6147333596367
11.52,27.6157406987757
11.7,27.6167537087816
11.88,27.6177723896985
12.06,27.6187967415758
12.24,27.6198267644683
12.42,27.6208624584358
12.6,27.6219038235435
12.78,27.6239411140197
12.96,27.627872610232
13.14,27.6318417624455
13.32,27.6358485699483
13.5,27.6398930320299
13.68,27.6439751479814
13.86,27.6480949170955
14.04,27.6522523386662
14.22,27.6564474119891
14.4,27.6606801363613
14.58,27.6649505110816
14.76,27.6692585354502
14.94,27.6736042087686
15.12,27.6779875303401
15.3,27.6824084994694
15.48,27.6868671154628
15.66,27.6913633776279
15.84,27.6958972852741
16.02,27.7004688377121
16.2,27.7050780342542
16.38,27.7097248742142
16.56,27.7144093569076
16.74,27.7191314816509
16.92,27.7238912477627
17.1,27.7286886545628
17.28,27.7335237013726
17.46,27.7383963875149
17.64,27.7433067123143
17.82,27.7482546750965
18,27.7532402751892
18.18,27.7582635119211
18.36,27.7633243846229
18.54,27.7684228926264
18.72,27.7735590352652
18.9,27.7787328118743
19.08,27.7839442217903
19.26,27.7891932643512
19.44,27.7944799388965
19.62,27.7998042447673
19.8,27.8051661813063
19.98,27.8105657478574
20.16,27.8160029437665
20.34,27.8214777683806
20.52,27.8269902210483
20.7,27.8325403011198
20.88,27.8381280079468
21.06,27.8437533408826
21.24,27.8494162992818
21.42,27.8551168825006
21.6,27.8608550898969
21.78,27.8666309208298
21.96,27.8724443746601
22.14,27.8782954507503
22.32,27.8841841484639
22.5,27.8901104671664
22.68,27.8960744062246
22.86,27.9020759650068
23.04,27.908115142883
23.22,27.9141919392244
23.4,27.9203063534041
23.58,27.9264583847963
23.76,27.9326480327771
23.94,27.9388752967239
24.12,27.9451401760157
24.3,27.9514426700328
24.48,27.9577827781573
24.66,27.9641604997728
24.84,27.9705758342641
25.02,27.977028781018
25.2,27.9835193394223
25.38,27.9900475088666
25.56,27.9966132887422
25.74,28.0032166784415
25.92,28.0098576773587
26.1,28.0165362848893
26.28,28.0232525004305
26.46,28.030006323381
26.64,28.036797753141
26.82,28.0436267891121
27,28.0504934306975
27.18,28.0573976773019
27.36,28.0643395283317
27.54,28.0713189831944
27.72,28.0783360412994
27.9,28.0853907020575
28.08,28.092482964881
28.26,28.0996128291836
28.44,28.1067802943806
28.62,28.113985359889
28.8,28.1212280251271
28.98,28.1285082895146
29.16,28.1358261524731
29.34,28.1431816134255
29.52,28.150574671796
29.7,28.1580053270107
29.88,28.165473578497
30.06,28.1729794256839
30.24,28.1805228680017
30.42,28.1881039048826
30.6,28.19572253576
30.78,28.203378760069
30.96,28.211072577246
31.14,28.2188039867291
31.32,28.2265729879579
31.5,28.2343795803736
31.68,28.2422237634185
31.86,28.2501055365369
32.04,28.2580248991745
32.22,28.2659818507782
32.4,28.2739763907968
32.58,28.2820085186805
32.76,28.2900782338809
32.94,28.2981855358513
33.12,28.3063304240463
33.3,28.3145128979223
33.48,28.3227329569368
33.66,28.3309906005492
33.84,28.3392858282204
34.02,28.3494324956073
34.2,28.3668648609553
34.38,28.384479841292
34.56,28.4022774970631
34.74,28.4202578891304
34.92,28.4384210787716
35.1,28.4567671276808
35.28,28.475296097968
35.46,28.4940080521594
35.64,28.5129030531972
35.82,28.5319811644397
36,28.5512424496613
36.18,28.5706869730526
36.36,28.5903147992202
36.54,28.6101259931869
36.72,28.6301206203915
36.9,28.6502987466887
37.08,28.6706604383498
37.26,28.6912057620617
37.44,28.7119347849278
37.62,28.7328475744671
37.8,28.7539441986152
37.98,28.7752247257237
38.16,28.7966892245599
38.34,28.8183377643076
38.52,28.8401704145667
38.7,28.8621872453529
38.88,28.8843883270983
39.06,28.9067737306509
39.24,28.9293435272748
39.42,28.9520977886503
39.6,28.9750365868739
39.78,28.9981599944579
39.96,29.0214680843308
40.14,29.0449609298374
40.32,29.0686386047383
40.5,29.0925011832104
40.68,29.1165487398466
40.86,29.140781349656
41.04,29.1651990880636
41.22,29.1898020309108
41.4,29.2145902544547
41.58,29.2395638353688
41.76,29.2647228507427
41.94,29.2900673780819
42.12,29.3155974953081
42.3,29.3413132807591
42.48,29.3672148131888
42.66,29.3933021717672
42.84,29.4195754360804
43.02,29.4460346861305
43.2,29.4726800023359
43.38,29.4995114655309
43.56,29.5265291569659
43.74,29.5537331583076
43.92,29.5811235516386
44.1,29.6087004194576
44.28,29.6364638446795
44.46,29.6644139106352
44.64,29.6925507010719
44.82,29.7208743001526
45,29.7493847924566
45.18,29.7780822629791
45.36,29.8069667971317
45.54,29.8360384807419
45.72,29.8652974000531
45.9,29.8947436417253
46.08,29.9243772928342
46.26,29.9541984408718
46.44,29.9842071737459
46.62,30.0144035797807
46.8,30.0447877477165
46.98,30.0753597667094
47.16,30.1142964533665
47.34,30.1702254434266
47.52,30.2262952446076
47.7,30.2825041150365
47.88,30.3388503517113
48.06,30.3953322905008
48.24,30.4519483061449
48.42,30.5086968122543
48.6,30.5655762613106
48.78,30.6225851446667
48.96,30.6797219925459
49.14,30.7369853740428
49.32,30.7943738971228
49.5,30.8518862086222
49.68,30.9095209942485
49.86,30.9672769785796
50.04,31.025152925065
50.22,31.0831476360246
50.4,31.1412599526494
50.58,31.1994887550015
50.76,31.2578329620137
50.94,31.3162915314898
51.12,31.3748634601047
51.3,31.4436833751183
51.48,31.5225145016772
51.66,31.6034965598519
51.84,31.6866354954036
52.02,31.7719376071545
52.2,31.8594095469877
52.38,31.949058319847
52.56,32.0408912837371
52.74,32.134916149724
52.92,32.2311409819339
53.1,32.3295741975544
53.28,32.4302245668337
53.46,32.5331012130811
53.64,32.6401757856924
53.82,32.7531253084572
54,32.870573081
54.18,32.9924934322555
54.36,33.1188627808103
54.54,33.2496596349035
54.72,33.3848645924262
54.9,33.524460340922
55.08,33.668431657586
55.26,33.8167654092664
55.44,33.9694505524628
55.62,34.1264781333274
55.8,34.2878412876646
55.98,34.5138600372384
56.16,34.8192953184904
56.34,35.1357317879725
56.52,35.4630245646358
56.7,35.8010514015481
56.88,36.1497126858943
57.06,36.5089314389757
57.24,36.8786533162105
57.42,37.2588466071336
57.6,37.6495022353967
57.78,38.0506337587682
57.96,38.4622773691333
58.14,38.6289433223909
58.32,37.9721020859109
58.5,37.3149082747237
58.68,36.65736968591
58.86,35.9994951006988
59.04,35.3412942844675
59.22,34.6827779867417
59.4,34.0239579411954
59.58,33.3648468656509
59.76,32.7054584620788
59.94,32.0458074165979
60.12,31.4298350176682
60.3,30.8382724031763
60.48,30.2497035068932
60.66,29.6641399167006
60.84,29.0815943286172
61.02,28.5020805467984
61.2,27.9256134835359
61.38,27.3522091592587
61.56,26.7818847025323
61.74,26.214658350059
61.92,25.6505494466775
62.1,26.4998965825598
62.28,27.3453106259667
62.46,28.1872502917014
62.64,29.0257564079958
62.82,29.8608704733652
63,30.6926346566086
63.18,30.7496822175282
63.36,30.2233145247493
63.54,29.6933770880885
63.72,29.1598811774177
63.9,28.6228395512146
64.08,28.0822664565624
64.26,27.5381776291497
64.44,26.990590293271
64.62,26.4395231618259
64.8,25.8849964363199
64.98,25.3270318068638
65.16,24.7773851908542
65.34,24.2302081217822
65.52,23.6843044641063
65.7,23.1396876970748
65.88,22.5963732916221
66.06,22.0543787103675
66.24,21.5137234076165
66.42,20.9744288293597
66.6,20.4365184132734
66.78,19.9000175887195
66.96,19.3649537767454
67.14,20.4558570120056
67.32,21.306539625838
67.5,22.146042660604
67.68,22.9740493871315
67.86,23.7902945463313
68.04,24.974532560132
68.22,24.4138253803313
68.4,23.848087670747
68.58,23.2773372756941
68.76,22.701596134609
68.94,22.1208902820498
