"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,8.86173473584445
0.36,8.86798493610282
0.72,8.87423966990959
1.08,8.88049892400475
1.44,8.88676268555938
1.8,8.89303094217554
2.16,8.89930368188642
2.52,8.90558089315626
2.88,8.91186256488033
3.24,8.91814868638494
3.6,8.92443924742749
3.96,8.9307342381964
4.32,8.9370336493112
4.68,8.94333747182245
5.04,8.94964569721173
5.4,8.95595831739173
5.76,8.96227532470615
6.12,8.96859671192979
6.48,8.97492247226848
6.84,8.98125259935907
7.2,8.98758708726956
7.56,8.99392593049891
7.92,9.00026912397719
8.28,9.00661666306552
8.64,9.01296854355605
9,9.01932476167202
9.36,9.02568531406769
9.72,9.03205019782841
10.08,9.03841941047055
10.44,9.04479294994157
10.8,9.05117081461998
11.16,9.05755300331532
11.52,9.0639395152682
11.88,9.0703303501503
12.24,9.07672550806434
12.6,9.08312498954411
12.96,9.08952879555441
13.32,9.09593692749117
13.68,9.10234938718131
14.04,9.10876617688287
14.4,9.11518729928485
14.76,9.1216127575074
15.12,9.12804255510168
15.48,9.13447669604991
15.84,9.14091518476539
16.2,9.14735802609244
16.56,9.15380522530648
16.92,9.16025678811391
17.28,9.16671272065226
17.64,9.17317302949009
18,9.18328635192829
18.36,9.19554946762077
18.72,9.20796754586422
19.08,9.22054052738403
19.44,9.23326835364145
19.8,9.24615096683359
20.16,9.25918830989349
20.52,9.27238032649004
20.88,9.28572696102799
21.24,9.29922815864801
21.6,9.31288386522662
21.96,9.32669402737621
22.32,9.34065859244511
22.68,9.35477750851745
23.04,9.36905072441329
23.4,9.38347818968855
23.76,9.39805985463503
24.12,9.41279567028042
24.48,9.42768558838828
24.84,9.44272956145802
25.2,9.45792754272502
25.56,9.47327948616041
25.92,9.48878534647132
26.28,9.50444507910067
26.64,9.52025864022731
27,9.53622598676596
27.36,9.55234707636721
27.72,9.56862186741751
28.08,9.58505031903925
28.44,9.60163239109062
28.8,9.61836804416575
29.16,9.63525723959463
29.52,9.65229993944311
29.88,9.66949610651296
30.24,9.68684570434177
30.6,9.7043486972031
30.96,9.72200505010629
31.32,9.73981472879658
31.68,9.75777769975517
32.04,9.77589393019902
32.4,9.79416338808107
32.76,9.81258604209011
33.12,9.83116186165075
33.48,9.84989081692356
33.84,9.86877287880493
34.2,9.89541465028701
34.56,9.9244312063333
34.92,9.95394688688321
35.28,9.98396291845611
35.64,10.0144811752384
36,10.0455041790835
36.36,10.0770350995117
36.72,10.1090777537103
