"Distance [mm]","Mag_H [kA_per_meter] - Freq='1MHz' Phase='0deg'"
26.79,3.84686433404698
27.075,3.87129908235639
27.36,3.9026534312156
27.645,3.93616492471245
27.93,3.9718314736431
28.215,4.00965124450244
28.5,4.04962265948411
28.785,4.09174439648046
29.07,4.13601538908258
29.355,4.18243482658029
29.64,4.23100215396214
29.925,4.28171707191538
30.21,4.33457953682601
30.495,4.38958976077878
30.78,4.44674821155713
31.065,4.50605561264325
31.35,4.56751294321805
31.635,4.63112143816119
31.92,4.69688258805102
32.205,4.76479813916464
32.49,4.83485282347387
32.775,4.8942176797716
33.06,4.95466021586185
33.345,5.01618020768892
33.63,5.07877744287242
33.915,5.1424517207073
34.2,5.20720285216387
34.485,5.27303065988772
34.77,5.3399349781998
35.055,5.40791565309638
35.34,5.47697254224905
35.625,5.54710551500475
35.91,5.61831445238574
36.195,5.69059924708959
36.48,5.76395980348922
36.765,5.83839603763288
37.05,5.91390787724414
37.335,5.9904952617219
37.62,6.06815814214039
37.905,6.14689648124916
38.19,6.22671025347313
38.475,6.3075994449125
38.76,6.39412806823
39.045,6.49144736312071
39.33,6.5942234457335
39.615,6.70245959095839
39.9,6.81615975690574
40.185,6.93532858490623
40.47,7.05997139951085
40.755,7.19009420849088
41.04,7.32570370283796
41.325,7.46680725676401
41.61,7.61341292770128
41.895,7.76552945630232
42.18,7.92316626643999
42.465,8.13857634186441
42.75,8.38100553045791
43.035,8.61961003030244
43.32,8.85497536621083
43.605,9.08774636016247
43.89,9.31862713130334
44.175,9.54838109594599
44.46,9.77783096756952
44.745,10.0078587568196
45.03,10.2394057715085
45.315,10.473472616615
45.6,11.3204647808968
45.885,10.0306354256112
46.17,8.72086241862749
46.455,7.38415649903012
46.74,6.01037580175722
47.025,4.59616273557783
47.31,2.89634987630603
47.595,1.70347647990719
47.88,1.23479793715619
48.165,1.51173327884493
48.45,2.44431070236887
48.735,3.8341877562668
49.02,5.25181834195855
49.305,6.47127752075727
49.59,6.18462477769549
49.875,4.92898983356769
50.16,3.77590581850025
50.445,2.71958303788274
50.73,3.14585610029066
51.015,4.41687161184961
51.3,5.69699159176769
51.585,7.00824535400962
51.87,8.35671201974702
52.155,9.73252051735897
52.44,11.1098495824315
52.725,12.503216084446
53.01,13.8870968914059
53.295,15.2488255985884
53.58,16.5870063164746
53.865,17.9009392491996
54.15,19.1906206945528
54.435,20.4567430439783
54.72,19.7220028989154
55.005,18.5233228115477
55.29,17.1898907023561
55.575,15.8512065997504
55.86,17.133547459319
56.145,18.4322646765086
56.43,19.7483747938856
56.715,21.0823974035763
57,22.4343551472664
57.285,23.8037737162009
57.57,25.2160865879897
57.855,26.7054487564776
58.14,28.1786004156448
58.425,29.6353713718265
58.71,31.0756857655819
58.995,32.4995620716948
59.28,33.9071130991733
59.565,34.8164154092839
59.85,33.86227877873
60.135,32.5774448400679
60.42,32.234358123604
60.705,31.9113148797045
60.99,31.6062139982783
61.275,31.3172377156154
61.56,31.0428516143873
61.845,30.8673012104764
62.13,30.7403126936074
62.415,30.6139964254854
62.7,30.4883506351178
62.985,30.3633736662956
63.27,30.239063977594
63.555,30.115420142372
63.84,29.9924408487723
64.125,29.8701248997218
64.41,29.7484712129311
64.695,29.6274788208947
64.98,29.5071468708909
65.265,29.387474624982
65.55,29.2684614600142
65.835,29.1536015133015
66.12,29.0681002571986
66.405,28.9830847795705
66.69,28.898557325331
66.975,28.8145203015022
67.26,28.7309762772144
67.545,28.6479279837062
67.83,28.565174935971
68.115,28.4815367206677
68.4,28.3985300343477
68.685,28.3161565226837
68.97,28.2344178797225
69.255,28.1533158478852
69.54,28.0728522179674
69.825,27.9930288291387
70.11,27.9138475689432
70.395,27.8353103732992
70.68,27.7574192264993
70.965,27.6801761612104
71.25,27.6035832584736
71.535,27.5276426477046
71.82,27.452356506693
72.105,27.391995049132
72.39,27.3364444376402
72.675,27.2808413425458
72.96,27.2251856883876
73.245,27.1694774043908
73.53,27.1137164244667
73.815,27.0579026872129
74.1,27.0020361359133
74.385,26.946116718538
74.67,26.8901443877432
74.955,26.8381370367427
75.24,26.7958441665515
75.525,26.7544583362846
75.81,26.7139801947102
76.095,26.6744103944468
76.38,26.6357495919634
76.665,26.5979984475792
76.95,26.5611576254642
77.235,26.5252277936385
77.52,26.490209623973
77.805,26.4561037921885
78.09,26.4229109778568
78.375,26.3906318643997
78.66,26.3592671390897
78.945,26.3288174930495
79.23,26.2992836212524
79.515,26.2706662225221
79.8,26.2429659995327
80.085,26.2161836588088
80.37,26.1903199107252
80.655,26.1741874772387
80.94,26.1594429181319
81.225,26.1447157872309
81.51,26.1300060783391
81.795,26.1153137855233
82.08,26.100638903114
82.365,26.085981425705
82.65,26.071341348154
82.935,26.0567186655817
83.22,26.0421133733725
83.505,26.0275254671745
83.79,26.012954942899
84.075,25.998401796721
84.36,25.983866025079
84.645,25.9693476246747
84.93,25.9548465924737
85.215,25.940362925705
85.5,25.9258966218608
85.785,25.9114476786973
86.07,25.8970160942339
86.355,25.8826018667534
86.64,25.8682049948024
86.925,25.8538254771907
87.21,25.8394633129919
87.495,25.8251185015428
87.78,25.810791042444
88.065,25.7964809355594
88.35,25.7821881810164
88.635,25.767912779206
88.92,25.7577095134907
89.205,25.7561437172825
89.49,25.7545897285989
89.775,25.7530472380551
90.06,25.7515159429626
90.345,25.7499955473285
90.63,25.7484857618558
90.915,25.7469863039435
91.2,25.7454968976867
91.485,25.7440172738761
91.77,25.7425471699986
92.055,25.7410863302368
92.34,25.7396345054692
92.625,25.7381914532705
92.91,25.7367569379111
93.195,25.7353307303572
93.48,25.7339126082713
93.765,25.7325023560113
94.05,25.7313712045761
94.335,25.730435751568
94.62,25.7295802977022
94.905,25.7288048429364
95.19,25.728109387268
95.475,25.7274939307338
95.76,25.72695847341
96.045,25.7265030154124
96.33,25.7261275568961
96.615,25.7258320980558
96.9,25.7256166391256
97.185,25.725481180379
97.47,25.7254257221292
97.755,25.7254502647286
98.04,25.7255548085691
98.325,25.7257393540822
98.61,25.7260039017389
98.895,25.7263484520493
99.18,25.7267730055634
99.465,25.7272775628705
99.75,25.7278621245992
100.035,25.7285266914178
100.32,25.7292712640339
100.605,25.7300958431948
100.89,25.7310004296869
101.175,25.7319850243363
101.46,25.7330496280086
101.745,25.7341942416087
102.03,25.7354188660811
102.315,25.7367235024097
102.6,25.7381081516179
102.885,25.7395728147685
103.17,25.7411174929638
103.455,25.7427421873456
103.74,25.7444468990951
104.025,25.746231629433
104.31,25.7480963796194
104.595,25.750041150954
104.88,25.7520659447758
105.165,25.7541707624634
105.45,25.7563556054348
105.735,25.7586204751475
106.02,25.7609653730982
106.305,25.7633903008237
106.59,25.7658952598996
106.875,25.7684802519412
107.16,25.7711452786035
107.445,25.7738903415804
107.73,25.7767154426059
108.015,25.7796205834532
108.3,25.7826057659347
108.585,25.7856709919027
108.87,25.7888572827818
109.155,25.7921354761689
109.44,25.7953946756294
109.725,25.7986348820351
110.01,25.8018560962677
110.295,25.8050583192184
110.58,25.8082415517882
110.865,25.8114057948881
111.15,25.8145510494386
111.435,25.8176773163699
111.72,25.820784596622
112.005,25.8238728911447
112.29,25.8269422008975
112.575,25.8299925268495
112.86,25.8330238699798
113.145,25.8360362312769
113.43,25.8390296117395
113.715,25.8420040123755
114,25.8449594342028
114.285,25.8478958782493
114.57,25.8508133455521
114.855,25.8529554518525
115.14,25.8545908526138
115.425,25.8562299828859
115.71,25.8578728426173
115.995,25.859519431757
116.28,25.8611697502537
116.565,25.8628237980563
116.85,25.8644815751138
117.135,25.8661430813751
117.42,25.8678083167893
117.705,25.8694772813054
117.99,25.8711499748724
118.275,25.8728263974397
118.56,25.8745065489564
118.845,25.8761904293716
119.13,25.8778780386348
119.415,25.8795693766952
119.7,25.8812644435023
119.985,25.8829632390054
120.27,25.884665763154
120.555,25.8863720158977
120.84,25.888081997186
121.125,25.8897957069685
121.41,25.891513145195
121.695,25.893234311815
121.98,25.8949592067784
122.265,25.8966878300349
122.55,25.8984201815344
122.835,25.9001562612267
123.12,25.9018960690619
123.405,25.9036396049897
123.69,25.9053868689605
123.975,25.907137860924
124.26,25.9088925808305
124.545,25.9106510286301
124.83,25.9124132042732
125.115,25.9141791077097
125.4,25.9159487388902
125.685,25.9177220977649
125.97,25.9194991842842
126.255,25.9212799983985
126.54,25.9230645400584
126.825,25.9248528092144
127.11,25.9266448058169
127.395,25.9284405298167
127.68,25.9302399811644
127.965,25.9320431598107
128.25,25.9338500657063
128.535,25.9356606988021
128.82,25.937475059049
129.105,25.9392931463977
129.39,25.9411149607992
129.675,25.9429405022046
129.96,25.9447697705648
130.245,25.9466027658309
130.53,25.948439487954
130.815,25.949449925462
131.1,25.950212510561
131.385,25.9509800077134
131.67,25.9517524149716
131.955,25.952529730397
132.24,25.9533119520596
132.525,25.9540990780383
132.81,25.9548911064212
133.095,25.955688035305
133.38,25.9564898627951
133.665,25.9572965870061
133.95,25.9581082060613
134.235,25.958924718093
134.52,25.9597461212423
134.805,25.960572413659
135.09,25.961403593502
135.375,25.9622396589389
135.66,25.9630806081464
135.945,25.9633899584111
136.23,25.963311716508
136.515,25.9632309332255
136.8,25.9631476085373
137.085,25.9630617424201
137.37,25.9629733348528
137.655,25.9628823858171
137.94,25.9627888952972
138.225,25.9626928632799
138.51,25.9625942897544
138.795,25.9624931747127
139.08,25.9623895181492
139.365,25.962283320061
139.65,25.9621745804476
139.935,25.9620632993112
140.22,25.9619494766565
140.505,25.9618331124909
140.79,25.9617142068242
141.075,25.9615927596689
141.36,25.9614687710399
141.645,25.9613422409548
141.93,25.9612131694338
142.215,25.9610815564994
142.5,25.9609474021772
142.785,25.9608107064947
143.07,25.9606714694826
143.355,25.9605296911736
143.64,25.9603853716035
143.925,25.9602385108102
144.21,25.9600891088346
144.495,25.9599371657197
144.78,25.9597826815114
145.065,25.959625656258
145.35,25.9594660900107
145.635,25.9593039828228
145.92,25.9591393347504
146.205,25.9589721458521
146.49,25.9588024161893
146.775,25.9586301458256
147.06,25.9584553348275
147.345,25.9582779832637
147.63,25.958098091206
147.915,25.9579156587281
148.2,25.9577306859069
148.485,25.9575431728214
148.77,25.9573531195534
149.055,25.9571605261874
149.34,25.9569653928099
149.625,25.9567677195108
149.91,25.9565675063819
150.195,25.9563647535177
150.48,25.9561594610155
150.765,25.9559516289751
151.05,25.9557412574985
151.335,25.9555283466909
151.62,25.9553128966594
151.905,25.9550949075143
152.19,25.954874379368
152.475,25.9546513123356
152.76,25.9544257065349
153.045,25.9541975620862
153.33,25.9529010430888
153.615,25.9515920603118
153.9,25.9502772323436
154.185,25.9489565601996
154.47,25.9476300448973
154.755,25.9462976874564
155.04,25.9449594888991
155.325,25.9436154502494
155.61,25.9422655725339
155.895,25.9409098567814
156.18,25.9395483040227
156.465,25.9381809152912
156.75,25.9368076916221
157.035,25.9354286340532
157.32,25.9340437436244
157.605,25.9326530213779
157.89,25.9312564683579
158.175,25.9298540856112
158.46,25.9284458741865
158.745,25.9270318351351
159.03,25.9256119695101
159.315,25.9241862783672
159.6,25.92264286304
159.885,25.9204596197934
160.17,25.9182817724215
160.455,25.9161093202001
160.74,25.9139422624335
161.025,25.9117805984544
161.31,25.9096243276236
161.595,25.9074734493306
161.88,25.9053279629928
162.165,25.9031878680564
162.45,25.9010531639955
162.735,25.8989238503129
163.02,25.8967999265396
163.305,25.8946813922349
163.59,25.8925682469864
163.875,25.8904604904102
164.16,25.8883581221506
164.445,25.8862611418803
164.73,25.8841695493003
165.015,25.8820833441401
165.3,25.8800025261572
165.585,25.8779270951378
165.87,25.8758570508962
166.155,25.8737923932752
166.44,25.8717331221458
166.725,25.8696792374073
167.01,25.8676307389876
167.295,25.8655876268428
167.58,25.8635499009571
167.865,25.8615175613435
168.15,25.859490608043
168.435,25.8574690411249
168.72,25.8554528606872
169.005,25.8534420668559
169.29,25.8514366597855
169.575,25.8494366396587
169.86,25.8474420066867
170.145,25.845452761109
170.43,25.8434689031933
170.715,25.8414904332357
171,25.8395173515609
171.285,25.8375496585216
171.57,25.8355873544989
171.855,25.8336304399025
172.14,25.8316789151701
172.425,25.8293352163407
172.71,25.8264744631668
172.995,25.8236117946307
173.28,25.8207472086175
173.565,25.8178807030578
173.85,25.8150122759284
174.135,25.812141925252
174.42,25.809269649097
174.705,25.8063954455779
174.99,25.8035193128551
175.275,25.8006412491349
175.56,25.7977612526696
175.845,25.7948793217572
176.13,25.7919954547418
176.415,25.7891096500133
176.7,25.7862219060078
176.985,25.7833322212069
177.27,25.7804405941384
177.555,25.777547023376
177.84,25.775131263338
178.125,25.7727679433361
178.41,25.770439741943
178.695,25.76814665739
178.98,25.7658886879407
179.265,25.7636658318914
179.55,25.7614780875711
179.835,25.7593254533411
180.12,25.7572079275953
180.405,25.7551255087603
180.69,25.7530781952951
180.975,25.7510659856912
181.26,25.7490888784729
181.545,25.7471468721968
181.83,25.7452399654522
182.115,25.7433681568608
182.4,25.7415314450771
182.685,25.7397298287879
182.97,25.7379633067127
183.255,25.7362318776035
183.54,25.7345355402448
183.825,25.7328742934537
184.11,25.7312481360799
184.395,25.7296570670056
184.68,25.7281010851456
184.965,25.726580189447
185.25,25.72509437889
185.535,25.7236436524867
185.82,25.7222280092821
186.105,25.7208474483538
186.39,25.7195019688119
186.675,25.7181915697988
186.96,25.7169162504899
187.245,25.7156760100928
187.53,25.71469680644
187.815,25.7137586041949
188.1,25.7128070551367
188.385,25.7118422259
188.67,25.7108641845397
188.955,25.7098730005316
189.24,25.708868744772
189.525,25.707851489578
189.81,25.7068213086872
190.095,25.7057782772578
190.38,25.7047224718689
190.665,25.7036539705198
190.95,25.7025728526309
191.235,25.701479199043
191.52,25.7054130462123
191.805,25.7103687927223
192.09,25.7153701193224
192.375,25.7204170061451
192.66,25.7255094343068
192.945,25.730647385907
193.23,25.7358308440288
193.515,25.7410597927389
193.8,25.7463342170876
194.085,25.7516541031085
194.37,25.7570194378187
194.655,25.762430209219
194.94,25.7678864062935
195.225,25.77338801901
195.51,25.7789350383195
195.795,25.784527456157
196.08,25.7901652654405
196.365,25.7958484600717
196.65,25.8015770349359
196.935,25.8073509859018
197.22,25.8131703098216
197.505,25.8190350045311
197.79,25.8249450688495
198.075,25.8325362121345
198.36,25.8407384023416
198.645,25.8491396162003
198.93,25.857740772966
199.215,25.8665428127345
199.5,25.8755466964412
199.785,25.8847534058614
200.07,25.8941639436103
200.355,25.9037793331432
200.64,25.9136006187552
200.925,25.9236288655812
201.21,25.9338651595961
201.495,25.9443106076147
201.78,25.9549663372917
202.065,25.9822988068596
202.35,26.010110668814
202.635,26.0378740822962
202.92,26.0655890342079
203.205,26.0932555123267
203.49,26.1208735053063
203.775,26.1484430026768
204.06,26.1759639948445
204.345,26.2034364730918
204.63,26.2308604295773
204.915,26.2582358573359
205.2,26.2855627502786
205.485,26.3128411031926
205.77,26.3400709117414
206.055,26.3672521724646
206.34,26.3943848827781
206.625,26.4214690409739
206.91,26.4485046462201
207.195,26.4754916985613
207.48,26.5024301989181
207.765,26.5319671817804
208.05,26.5717925575115
208.335,26.6122701392894
208.62,26.6533982415813
208.905,26.6951752134107
209.19,26.7375994383565
209.475,26.7806693345537
209.76,26.8243833546932
210.045,26.8687399860216
210.33,26.9137377503416
210.615,26.9593752040115
210.9,27.0056509379456
211.185,27.052563577614
211.47,27.1001117830427
211.755,27.1482942488137
212.04,27.2089845623398
212.325,27.2728347454918
212.61,27.3369531873717
212.895,27.4013398853582
213.18,27.4659948394147
213.465,27.5312662369684
213.75,27.5974405681643
214.035,27.6643783461163
214.32,27.7320804845164
214.605,27.8005479760547
214.89,27.8697818924192
215.175,27.9397833842958
215.46,28.0105536813685
215.745,28.0820940923192
216.03,28.1544060048276
216.315,28.2274908855716
216.6,28.3013502802268
216.885,28.3805734029003
217.17,28.4793735161132
217.455,28.5813003653782
217.74,28.6863527064106
218.025,28.7945294357179
218.31,28.9058295905997
218.595,29.0202523491479
218.88,29.1377970302463
219.165,29.2584630935707
219.45,29.3822501395894
219.735,29.5091579095625
220.02,29.6391862855424
220.305,29.7723352903735
220.59,29.9086050876923
220.875,30.0479959819276
221.16,30.1905084183002
221.445,30.336142982823
221.73,30.429682294711
222.015,30.5198744172347
222.3,30.6111724539503
222.585,30.7035721926557
222.87,30.797069616248
223.155,30.8916609027235
223.44,30.9873424251776
223.725,31.166109296545
224.01,31.415402185087
224.295,31.7279860491399
224.58,32.1038414387997
224.865,32.5429540560717
225.15,33.0453147548705
225.435,33.6109195410197
225.72,33.8658232514526
226.005,32.4364291353551
226.29,30.9949351055901
226.575,29.5408016722392
226.86,28.0736363847021
227.145,26.6524361563543
227.43,25.3115934644998
227.715,23.8827397170908
228,22.3917046291083
228.285,21.0445405182001
228.57,19.7265418213078
228.855,18.4159236644531
229.14,17.1124747929365
229.425,15.8152838426869
229.71,16.3463452773668
229.995,17.43335371807
230.28,18.6295158625717
230.565,20.3533756296209
230.85,19.101390567254
231.135,17.8229890644928
231.42,16.5173039194049
231.705,15.1841311717731
231.99,13.8239301030947
232.275,12.4378232365825
232.56,11.0113810311414
232.845,9.56548223027716
233.13,8.18437826097837
233.415,6.85490207591531
233.7,5.55293696221144
233.985,4.30519430559334
234.27,3.28823244678639
234.555,3.35576348586471
234.84,4.52628848341827
235.125,5.66897998606751
235.41,6.77844433784709
235.695,6.7203133354133
235.98,5.42875122686648
236.265,4.03490897235401
236.55,2.67623092901812
236.835,1.58748836636737
237.12,1.10077946627694
237.405,1.64552932298835
237.69,3.0159838893341
237.975,4.40477234061324
238.26,5.84734879351963
238.545,7.30560487602716
238.83,8.75411123223991
239.115,10.180117522392
239.4,11.5835524228475
239.685,10.8884478499921
239.97,10.5174840184431
240.255,10.1647410744128
240.54,9.83021371142516
240.825,9.5138866936449
241.11,9.21573485587755
241.395,8.93572310356942
241.68,8.67380641280748
241.965,8.42992983031959
242.25,8.2040284734743
242.535,7.99602753028093
242.82,7.8058422593896
243.105,7.63337799009113
243.39,7.47853012231717
243.675,7.34118412664009
243.96,7.22121554427302
244.245,7.11848998706992
244.53,7.03286313752544
244.815,6.96418074877503
245.1,6.87669147310032
245.385,6.7730511961245
245.67,6.66995112074292
245.955,6.56740127028238
246.24,6.46541209843772
246.525,6.36399448927191
246.81,6.2631597572159
247.095,6.1629196470687
247.38,6.06328633399742
247.665,5.96427242353718
247.95,5.86589095159118
248.235,5.76815538443066
248.52,5.67107961869489
248.805,5.57467798139126
249.09,5.47896522989516
249.375,5.41149880722869
249.66,5.35156654646463
249.945,5.29173115787187
250.23,5.23199169610201
250.515,5.17234729132496
250.8,5.11279714922892
251.085,5.05334055102035
251.37,4.99397685342402
251.655,4.93470548868298
251.94,4.87552596455855
252.225,4.81643786433035
252.51,4.7574408467963
252.795,4.69853464627255
253.08,4.64128597162095
253.365,4.58837342627754
253.65,4.53732890771127
253.935,4.48815303734787
254.22,4.44084646826098
254.505,4.3954098851722
254.79,4.35184400445108
255.075,4.31014957411508
255.36,4.27032737382964
255.645,4.2323782149081
255.93,4.19630294031177
256.215,4.16210242464986
256.5,4.12977757417958
256.785,4.09932932680603
257.07,4.05899145948294
257.355,4.01835589509977
257.64,3.97884905218715
257.925,3.94047022393535
258.21,3.90321877390823
258.495,3.86709413604327
258.78,3.83209581465158
259.065,3.79822338441786
259.35,3.76547649040041
259.635,3.73385484803117
259.92,3.70335824311566
260.205,3.67398653183304
260.49,3.64573964073605
260.775,3.61861756675106
261.06,3.59262037717805
261.345,3.56774820969059
261.63,3.5440012723359
261.915,3.52428063016519
262.2,3.51162320851702
262.485,3.49926047095773
262.77,3.48719157495718
263.055,3.47541569083532
263.34,3.46393200176216
263.625,3.4527397037578
263.91,3.4418380056924
264.195,3.43122612928619
264.48,3.4209033091095
264.765,3.4108687925827
265.05,3.40112183997626
265.335,3.39166172441071
265.62,3.38499130487986
265.905,3.37875150107162
266.19,3.3726005173452
266.475,3.36653837102297
266.76,3.36056507961615
267.045,3.35468066082475
267.33,3.34888513253762
267.615,3.34317851283242
267.9,3.33756081997566
268.185,3.33203207242261
268.47,3.32659228881744
268.755,3.32124148799307
269.04,3.3159796889713
269.325,3.3108069109627
269.61,3.30572317336669
269.895,3.30072849577152
270.18,3.29582289795424
270.465,3.29100639988072
270.75,3.28627902170567
271.035,3.28164078377261
271.32,3.27709170661388
271.605,3.27263181095064
271.89,3.26826111769289
272.175,3.26397964793942
272.46,3.25978742297787
272.745,3.25568446428468
273.03,3.25167079352513
273.315,3.2477464325533
273.6,3.24391140341211
273.885,3.24016572833329
274.17,3.2365094297374
274.455,3.23294253023381
274.74,3.22946505262072
275.025,3.22607701988516
275.31,3.22277845520296
275.595,3.21956938193878
275.88,3.2164498236461
276.165,3.21341980406724
276.45,3.2104793471333
276.735,3.20762847696426
277.02,3.20486721786886
277.305,3.20798924729958
277.59,3.21134277549498
277.875,3.21486431248312
278.16,3.2185539039238
278.445,3.22241159214077
278.73,3.22643741612165
279.015,3.23063141151802
279.3,3.23499361064535
279.585,3.23952404248304
279.87,3.2442227326744
280.155,3.24908970352669
280.44,3.25412497401105
280.725,3.25932855976254
281.01,3.26470047308018
281.295,3.27013005653807
281.58,3.27358341855721
281.865,3.27702768810471
282.15,3.28046287863908
282.435,3.28388900374246
282.72,3.2873060771206
283.005,3.29071411260289
283.29,3.29411312414231
283.575,3.29750312581546
283.86,3.30088413182256
284.145,3.30425615648743
284.43,3.30761921425752
284.715,3.31072787635589
285,3.31343256322397
