"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,22.42838974202
0.36,22.4412155061472
0.72,22.4542314093209
1.08,22.4674375079261
1.44,22.4808338634956
1.8,22.4944205427097
2.16,22.5081976173958
2.52,22.5221651645291
2.88,22.5363232662323
3.24,22.5506720097754
3.6,22.5652114875759
3.96,22.579941797199
4.32,22.5948630413571
4.68,22.6099753279102
5.04,22.6252787698658
5.4,22.640773485379
5.76,22.656459597752
6.12,22.6723372354349
6.48,22.6884065320251
6.84,22.7046676262673
7.2,22.7211206620541
7.56,22.7377657884252
7.92,22.754603159568
8.28,22.7716329348173
8.64,22.7888552786553
9,22.8062703607118
9.36,22.8238783557641
9.72,22.8416794437368
10.08,22.8596738097023
10.44,22.8778616438801
10.8,22.8962431416375
11.16,22.914818503489
11.52,22.9335879350969
11.88,22.9525516472707
12.24,22.9717098559675
12.6,22.9910627822919
12.96,23.0106106524959
13.32,23.030353697979
13.68,23.0502921552883
14.04,23.0704262661182
14.4,23.0907562773107
14.76,23.1112824408553
15.12,23.1320050138888
15.48,23.1529242586958
15.84,23.1740404427081
16.2,23.1953538385049
16.56,23.2168647238132
16.92,23.239647543097
17.28,23.2654416420587
17.64,23.2917586506088
18,23.3185991845463
18.36,23.3459638584546
18.72,23.3738532857015
19.08,23.4022680784398
19.44,23.4312088476062
19.8,23.4606762029223
20.16,23.4906707528941
20.52,23.521193104812
20.88,23.552243864751
21.24,23.5838236375707
21.6,23.6159330269151
21.96,23.6485726352126
22.32,23.6817430636763
22.68,23.7154449123038
23.04,23.749678779877
23.4,23.7844452639625
23.76,23.8197449609114
24.12,23.8555784658592
24.48,23.8919463727259
24.84,23.9288492742162
25.2,23.966287761819
25.56,24.0042624258081
25.92,24.0427738552414
26.28,24.0818226379615
26.64,24.1214093605956
27,24.1615346085553
27.36,24.2021989660365
27.72,24.2434030160202
28.08,24.2851473402711
28.44,24.3274325193392
28.8,24.3702591325583
29.16,24.4157956196573
29.52,24.475077361748
29.88,24.5351903617661
30.24,24.59612730781
30.6,24.6578810415452
30.96,24.7204445582045
31.32,24.7838110065877
31.68,24.8479736890616
32.04,24.9129260615603
32.4,24.9786617335849
32.76,25.0451744682036
33.12,25.1124581820517
33.48,25.1805069453316
33.84,25.2493149818128
34.2,25.318876668832
34.56,25.3891865372928
34.92,25.460239271666
35.28,25.5368809762918
35.64,25.6333691071794
36,25.7324557526081
36.36,25.8341547510823
36.72,25.938480073027
37.08,26.0454458207881
37.44,26.1550662286324
37.8,26.2673556627475
38.16,26.3823286212418
38.52,26.4999997341447
38.88,26.6203837634064
39.24,26.7434956028979
39.6,26.8693502784111
39.96,26.9979629476588
40.32,27.1293489002747
40.68,27.2635235578131
41.04,27.4005024737495
41.4,27.5464153069069
41.76,27.7135379213166
42.12,27.8878961332575
42.48,28.06947792459
42.84,28.258271172975
43.2,28.4542636518736
43.56,28.6574430305472
43.92,28.8677968740573
44.28,29.0853126432659
44.64,29.3099776948351
45,29.5417792812271
45.36,29.7807045507048
45.72,30.0267405473308
46.08,30.2798742109684
46.44,30.5970647454081
46.8,30.9462875708991
47.16,31.3135705372371
47.52,31.6988940366302
47.88,32.1022391251765
48.24,32.5235875228645
48.6,32.962921613573
48.96,33.420224445071
49.32,33.8954797290177
49.68,34.3886718409626
50.04,34.8997858203453
50.4,35.4288073704959
50.76,35.9757228586344
51.12,36.6193272751904
51.48,37.4632208865188
51.84,38.3198655058666
52.2,39.1884327587414
52.56,40.0686668794693
52.92,40.9608847111937
53.28,42.2281652817284
53.64,43.7131111670338
54,45.3138104314661
54.36,47.0301857084311
54.72,48.8621637054229
55.08,50.4691176284622
55.44,48.1876785367062
55.8,45.9184067261449
56.16,43.660330389929
56.52,41.4135066863845
56.88,39.1790217390138
57.24,36.958990636494
57.6,34.7565574326786
57.96,32.575895146596
58.32,30.4222057624508
58.68,28.3017202296225
59.04,26.221698462667
59.4,24.190429341315
59.76,22.2172307104736
60.12,20.3915491424753
60.48,18.71687094761
60.84,17.0832202743865
61.2,15.5902056016846
61.56,14.3195046302277
61.92,13.3348642825822
62.28,12.6821007031581
62.64,12.3890992582089
63,12.4658145358312
63.36,12.9042703459653
63.72,13.6785597203947
64.08,14.7448449127462
64.44,16.0413573984902
64.8,17.4883978749404
65.16,16.7235559681554
65.52,15.4937588219011
65.88,14.5250055608716
66.24,13.8471960394362
66.6,13.4740256917857
66.96,13.4029855319335
67.32,13.6153621537148
67.68,14.0729716611672
68.04,14.7754195742925
68.4,15.7172757389947
68.76,16.878843988097
69.12,18.2399602996499
69.48,19.7799927969318
69.84,21.4778417484481
70.2,22.4864969225143
70.56,20.9325438068762
70.92,19.4262394276916
71.28,18.0279435374272
71.64,16.7895805060765
72,15.7546393211597
72.36,14.9581735877237
72.72,14.4268015283423
73.08,14.1787059831156
73.44,14.223634409671
73.8,14.562898883162
74.16,15.1893760962693
74.52,16.0875073592
74.88,17.2332985996882
75.24,18.5459333788051
75.6,19.9717403342191
75.96,21.5048277203369
76.32,23.1269500023399
76.68,24.8218424906306
77.04,26.5752213408323
77.4,28.3747835537894
77.76,30.2102069755671
78.12,32.0731502974519
78.48,33.9572530559508
78.84,35.8581356327921
79.2,37.7733992549251
79.56,39.7026259945198
79.92,41.6473787689676
80.28,39.154703568427
80.64,37.0736150961555
81,35.064930707508
81.36,33.1301033919742
81.72,31.27078499683
82.08,29.4888262271378
82.44,27.7862766457461
82.8,26.1316178533525
83.16,24.4678676837629
83.52,22.802397606417
83.88,21.1514106978628
84.24,19.538805973023
84.6,17.9961783851948
84.96,16.5628188260499
85.32,16.6339580450308
85.68,17.9135436082929
86.04,19.3457011487372
86.4,20.9051098426574
86.76,22.5692958432662
87.12,24.3186322806951
87.48,26.1363392619947
87.84,28.0084838711344
88.2,29.9239801690027
88.56,31.8745891934071
88.92,33.854918959074
89.28,35.8624244576487
89.64,37.8974076576956
90,39.963017504698
90.36,42.1249548994304
90.72,44.3016741240467
91.08,46.491442511393
91.44,48.6926746185582
91.8,50.9039322268741
92.16,53.1239243419149
92.52,55.3515071934979
92.88,57.5856842356829
93.24,59.8256061467727
93.6,62.0705708293125
93.96,64.3200234100904
94.32,66.5735562401376
94.68,68.8309088947274
95.04,69.7674436232834
95.4,68.0084058687523
95.76,66.3052503934446
96.12,64.656331667677
96.48,63.0610728237118
96.84,61.5199656557588
97.2,60.3169414944477
97.56,59.2645002959258
97.92,58.2933096283364
98.28,57.4034112157873
98.64,56.5949529948998
99,55.8802904556944
99.36,55.2161784151302
99.72,54.5742868829047
100.08,53.9546229889966
100.44,53.3572064040202
