"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,10.2968030862004
0.36,10.352340980997
0.72,10.4083164269798
1.08,10.4647272181794
1.44,10.5215711950736
1.8,10.5788462445868
2.16,10.6365503000904
2.52,10.6946813414024
2.88,10.7532373947882
3.24,10.8122165329593
3.6,10.8716168750748
3.96,10.9314365867401
4.32,10.9916738800076
4.68,11.0523270133768
5.04,11.1133942917937
5.4,11.1748740666514
5.76,11.2367647357898
6.12,11.2990647434955
6.48,11.3617725805021
6.84,11.4248867839901
7.2,11.4884059375868
7.56,11.5523286713662
7.92,11.6166536618493
8.28,11.6813796320041
8.64,11.7465053512451
9,11.8120296354339
9.36,11.877951346879
9.72,11.9442693943355
10.08,12.0109827330056
10.44,12.0780903645381
10.8,12.1455913370291
11.16,12.2134847450209
11.52,12.2817697295033
11.88,12.3504454779125
12.24,12.4195112241318
12.6,12.4889662484913
12.96,12.5588098777678
13.32,12.6290414851851
13.68,12.699660490414
14.04,12.7706663595717
14.4,12.8420586052228
14.76,12.9138367863783
15.12,12.9890315154205
15.48,13.0823928632575
15.84,13.1760812905527
16.2,13.2700964616465
16.56,13.3644380460863
16.92,13.4591057186265
17.28,13.5540991592286
17.64,13.6494180530612
18,13.7450620904998
18.36,13.841030967127
18.72,13.9373243837325
19.08,14.0339420463129
19.44,14.130883666072
19.8,14.2281489594205
20.16,14.3257376479762
20.52,14.4236494585639
20.88,14.5218841232156
21.24,14.62044137917
21.6,14.7193209688732
21.96,14.8185226399782
22.32,14.9180461453449
22.68,15.0228653630087
23.04,15.1462023922535
23.4,15.2704609960685
23.76,15.3956436601167
24.12,15.5217528774593
24.48,15.6487911485552
24.84,15.7767609812615
25.2,15.9056648908332
25.56,16.0355053999231
25.92,16.1662850385823
26.28,16.2980063442595
26.64,16.4306718618017
27,16.5642841434535
27.36,16.6988457488579
27.72,16.8343592450556
28.08,16.9708272064851
28.44,17.1082522149833
28.8,17.2466368597848
29.16,17.3859837375221
29.52,17.5262954522259
29.88,17.6675746153247
30.24,17.8163848643754
30.6,17.9833860666943
30.96,18.1532524322881
31.32,18.3259904802193
31.68,18.5016068034974
32.04,18.6801080690791
32.4,18.861501017868
32.76,19.0457924647149
33.12,19.2329892984177
33.48,19.4230984817213
33.84,19.6161270513177
34.2,19.812082117846
34.56,20.0109708658923
34.92,20.2128005539899
35.28,20.417578514619
35.64,20.6253121542071
36,20.8360089531286
36.36,21.0496764657051
36.72,21.2663223202052
37.08,21.4859542188444
37.44,21.7085799377858
37.8,21.9342073271391
38.16,22.162844310961
38.52,22.3944988872558
38.88,22.6291791279746
39.24,22.8668931790153
39.6,23.1076492602232
39.96,23.3750259405934
40.32,23.6491988059371
40.68,23.9268718857257
41.04,24.2079772560524
41.4,24.4924528531551
41.76,24.780242473416
42.12,25.0712957733619
42.48,25.3655682696639
42.84,25.6630213391377
43.2,25.9636222187435
43.56,26.2673440055858
43.92,26.5741656569136
44.28,26.8840719901206
44.64,27.1970536827447
45,27.5223697876173
45.36,27.9443563661704
45.72,28.3782393959673
46.08,28.8240150523183
46.44,29.2816801633796
46.8,29.7512322101529
47.16,30.232669326486
47.52,30.7259902990724
47.88,31.2311945674515
48.24,31.7482822240086
48.6,32.2772540139744
48.96,32.8181113354262
49.32,33.3708562392864
49.68,33.9354914293236
50.04,34.5120202621521
50.4,35.1638961273561
50.76,35.9950350270013
51.12,36.8781047881197
51.48,37.8084075990101
51.84,38.6767872522261
52.2,39.5929818267133
52.56,40.5571306696242
52.92,41.740250934643
53.28,43.170601128745
53.64,44.8154504071274
54,46.4673874250284
54.36,48.0899391177226
54.72,49.8836786415139
55.08,51.8155925230986
55.44,49.6874758833382
55.8,47.5733860590016
56.16,45.4732073539538
56.52,43.3876639517355
56.88,41.3183199155642
57.24,39.2675791883329
57.6,37.2386855926111
57.96,35.2357228306441
58.32,33.2636144843538
58.68,31.3281240153376
59.04,29.4358547648694
59.4,27.5942499538992
59.76,25.8115926830531
60.12,24.1448763226412
60.48,22.6149769546441
60.84,21.151904762652
61.2,19.8038420242971
61.56,18.6120856974346
61.92,17.6110474201426
62.28,16.8282535107221
62.64,16.2843449676972
63,15.9930774698145
63.36,15.9613213760439
63.72,16.1890617255779
64.08,16.6693982378323
64.44,17.3885453124454
64.8,18.3258320292787
65.16,17.5526068500614
65.52,16.7575917163529
65.88,16.2952760476457
66.24,16.1807999924779
66.6,16.4110414029293
66.96,16.9646158346216
67.32,17.8018765467183
67.68,18.6712943398635
68.04,19.5953432897455
68.4,20.7597280214176
68.76,22.1344639607895
69.12,23.6922731567548
69.48,25.4085842811909
69.84,27.2615326289588
70.2,28.6536451930766
70.56,27.1186759473082
70.92,25.6329488985478
71.28,24.2150277243078
71.64,22.883423795563
72,21.6565961767503
72.36,20.5529516257692
72.72,19.5908445939811
73.08,18.7885772262099
73.44,18.1643993607416
73.8,17.7365085293248
74.16,17.5230499571701
74.52,17.5421165629504
74.88,17.811748958801
75.24,18.2731504859452
75.6,18.9168612175306
75.96,19.7460559296993
76.32,20.7356840242131
76.68,21.8628840843071
77.04,23.1069838746897
77.4,24.4495003415423
77.76,25.8741396125193
78.12,27.3667969967485
78.48,28.9155569848307
78.84,30.5106932488399
79.2,32.1446686423232
79.56,33.8121352003009
79.92,35.5099341392665
80.28,33.1037050811096
80.64,31.110403768524
81,29.215141779869
81.36,27.4233182923798
81.72,25.741033751595
82.08,24.1750898713563
82.44,22.7329896338082
82.8,21.3968657951654
83.16,20.1359411205289
83.52,18.9863860920193
83.88,17.9902257820141
84.24,17.1936137303491
84.6,16.6468319443193
84.96,16.4042908986777
85.32,16.2852662262303
85.68,16.338026330699
86.04,16.6586119967687
86.4,17.2203635357535
86.76,17.997857684528
87.12,18.9669076055273
87.48,20.1045628867473
87.84,21.3891095417442
88.2,22.8000700096349
88.56,24.3182031550967
88.92,25.9255042683678
89.28,27.6052050652465
89.64,29.3417736870922
90,31.1209147008243
90.36,33.0166637105485
90.72,34.9487805575884
91.08,36.912932333116
91.44,38.9051723077407
91.8,40.9219399315087
92.16,42.9600608339033
92.52,45.0167468238455
92.88,47.0895958896927
93.24,49.1765921992403
93.6,51.2761060997198
93.96,53.3868941178009
94.32,55.5080989595899
94.68,57.6392495106304
95.04,57.4594877319242
95.4,56.0320180247453
95.76,54.6310541679473
96.12,53.2564822763209
96.48,51.9081919233555
96.84,50.5860761412387
97.2,49.2900314208558
97.56,48.0199577117905
97.92,46.7757584223246
98.28,45.6522506533041
98.64,44.7735574133879
99,43.9355732861902
99.36,43.1382606262678
99.72,42.3816171374614
100.08,41.6656758728957
100.44,40.9905052349799
100.8,40.3562089754071
101.16,39.7629261951546
101.52,39.2668038920923
101.88,38.8382830524315
102.24,38.4156047019411
102.6,37.9987716258829
102.96,37.587786613423
103.32,37.1826524576305
103.68,36.7833719554784
104.04,36.3899479078429
104.4,36.0023831195043
104.76,35.6206803991458
105.12,35.2448425593548
105.48,34.8748724166218
105.84,34.510772791341
106.2,34.1525465078102
106.56,33.8001963942308
106.92,33.4537252827075
107.28,33.1131360092489
107.64,32.7784314137671
108,32.4496143400775
108.36,32.1266876358992
108.72,31.809654152855
109.08,31.4985167464711
109.44,31.1932782761773
109.8,30.8939416053069
110.16,30.6005096010969
110.52,30.3129851346877
110.88,30.0313710811233
111.24,29.7556703193514
111.6,29.4858857322231
111.96,29.2220202064931
112.32,28.9640766328196
112.68,28.7120579057645
113.04,28.470902416347
113.4,28.2931011237631
113.76,28.1153667578377
114.12,27.9376913035165
114.48,27.7600668595996
114.84,27.5824856387413
115.2,27.4049399674503
115.56,27.2274222860897
115.92,27.0499251488767
116.28,26.8724412238829
116.64,26.6949632930344
117,26.5174842521114
117.36,26.3399971107484
117.72,26.1624949924345
118.08,25.9849711345127
118.44,25.8074188881808
118.8,25.6298317184905
119.16,25.4522032043481
119.52,25.274527038514
119.88,25.0967970276031
120.24,24.9190070920846
120.6,24.7443399434162
120.96,24.6146582555705
121.32,24.4855578170998
121.68,24.357037589973
122.04,24.2290965274774
122.4,24.1017335742179
122.76,23.9749476661176
123.12,23.8487377304174
123.48,23.7231026856763
123.84,23.5980414417712
124.2,23.4735528998971
124.56,23.3496359525668
124.92,23.2262894836111
125.28,23.1035123681789
125.64,22.9813034727369
126,22.85966165507
126.36,22.7385857642807
126.72,22.6180746407899
127.08,22.4981271163362
127.44,22.3787420139762
127.8,22.2599181480845
128.16,22.1429168442085
128.52,22.0471053559192
128.88,21.9519545193665
129.24,21.8574646997793
129.6,21.7636362650252
129.96,21.6704695856106
130.32,21.5779650346805
130.68,21.4861229880185
131.04,21.394943824047
131.4,21.3044279238271
131.76,21.2145756710585
132.12,21.1253874520796
132.48,21.0368636558677
132.84,20.9490046740384
133.2,20.8618109008462
133.56,20.7752827331843
133.92,20.6894205705847
134.28,20.6042248152177
134.64,20.5196958718928
135,20.4358341480576
135.36,20.352640053799
135.72,20.270114001842
136.08,20.1882564075508
136.44,20.107067688928
136.8,20.0265482666148
137.16,19.9466985638914
137.52,19.8675190066764
137.88,19.7890100235272
138.24,19.71117204564
138.6,19.6340055068495
138.96,19.5575108436291
139.32,19.481688495091
139.68,19.4065389029859
140.04,19.3320625117035
140.4,19.2582597682719
140.76,19.1851311223579
141.12,19.1126770262672
141.48,19.040897934944
141.84,18.9697943059712
142.2,18.8993665995705
142.56,18.8296152786021
142.92,18.7605408085651
143.28,18.692981456906
143.64,18.645877498352
144,18.5990949100762
144.36,18.5526335606631
144.72,18.5064933171313
145.08,18.4606740449331
