"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,93.1230516535177
0.18,93.1232118836357
0.36,93.1233805242225
0.54,93.1235575751417
0.72,93.1237430362565
0.9,93.1239369074304
1.08,93.1241391885276
1.26,93.1243498794114
1.44,93.1245689799462
1.62,93.1247964899961
1.8,93.1250324094257
1.98,93.1252767380991
2.16,93.1255294758812
2.34,93.1257906226369
2.52,93.1260601782308
2.7,93.1263381425284
2.88,93.1266245153949
3.06,93.1269192966957
3.24,93.1272224862964
3.42,93.1275340840629
3.6,93.1278540898608
3.78,93.1281825035563
3.96,93.128519325016
4.14,93.1288645541056
4.32,93.1292181906922
4.5,93.1295802346421
4.68,93.1299506858225
4.86,93.1303295440999
5.04,93.1307168093419
5.22,93.1311124814158
5.4,93.1315165601887
5.58,93.1319290455284
5.76,93.1323499373029
5.94,93.1327792353799
6.12,93.1332169396275
6.3,93.1336630499138
6.48,93.1341175661075
6.66,93.1345804880771
6.84,93.135051815691
7.02,93.1355315488183
7.2,93.1360196873281
7.38,93.1365162310894
7.56,93.1370211799716
7.74,93.1375345338442
7.92,93.1380562925766
8.1,93.138586456039
8.28,93.1391250241011
8.46,93.139671996633
8.64,93.140227373505
8.82,93.1407911545875
9,93.1413633397511
9.18,93.1419439288665
9.36,93.1425329218046
9.54,93.1431303184364
9.72,93.1437361186332
9.9,93.1443503222661
10.08,93.1449729292068
10.26,93.1456039393271
10.44,93.1462433524984
10.62,93.146891168593
10.8,93.1475473874829
10.98,93.1482120090404
11.16,93.1488850331378
11.34,93.149566459648
11.52,93.1502562884434
11.7,93.1509545193972
11.88,93.1516611523822
12.06,93.1523761872718
12.24,93.1530996239394
12.42,93.1538314622581
12.6,93.154571702102
12.78,93.1553203433449
12.96,93.1560773858606
13.14,93.1568428295235
13.32,93.1576166742076
13.5,93.1583989197873
13.68,93.1591895661378
13.86,93.1599886131332
14.04,93.1607960606487
14.22,93.1616119085594
14.4,93.1624361567404
14.58,93.1632688050672
14.76,93.1641098534153
14.94,93.1649593016604
15.12,93.1654575684495
15.3,93.1659581503386
15.48,93.1664633286928
15.66,93.1669731013724
15.84,93.167487466246
16.02,93.1680064211916
16.2,93.1685299640963
16.38,93.1690580928559
16.56,93.1695908053756
16.74,93.1701280995696
16.92,93.1706699733609
17.1,93.1712164246817
17.28,93.171767451473
17.46,93.172323051685
17.64,93.1728832232775
17.82,93.1734479642183
18,93.1740172724848
18.18,93.1745911460633
18.36,93.1751695829496
18.54,93.1757525811477
18.72,93.1763401386712
18.9,93.1769322535427
19.08,93.1775289237938
19.26,93.1781301474646
19.44,93.1787359226053
19.62,93.1793462472743
19.8,93.1799611195392
19.98,93.1805805374768
20.16,93.1812044991729
20.34,93.1818330027221
20.52,93.1824660462284
20.7,93.1831036278046
20.88,93.1837457455726
21.06,93.1843923976632
21.24,93.1850435822166
21.42,93.1856992973814
21.6,93.1863595413161
21.78,93.1870243121873
21.96,93.1876936081716
22.14,93.1883674274536
22.32,93.1890457682278
22.5,93.1897286286973
22.68,93.1904160070745
22.86,93.1911079015804
23.04,93.1918043104454
23.22,93.1925052319089
23.4,93.1932106642193
23.58,93.1939206056338
23.76,93.1946350544192
23.94,93.1953540088506
24.12,93.1960774672127
24.3,93.1968054277989
24.48,93.1975378889122
24.66,93.1982748488637
24.84,93.1990163059743
25.02,93.1997622585738
25.2,93.2005127050007
25.38,93.2012676436027
25.56,93.2020270727369
25.74,93.2027909907688
25.92,93.2035593960736
26.1,93.2043322870349
26.28,93.2051096620457
26.46,93.2058915195081
26.64,93.206677857833
26.82,93.2074686754404
27,93.2082639707593
27.18,93.209063742228
27.36,93.2098679882935
27.54,93.2106767074121
27.72,93.2114898980488
27.9,93.2123075586782
28.08,93.2131296877831
28.26,93.2139562838561
28.44,93.2147873453984
28.62,93.2156228709208
28.8,93.2164628589422
28.98,93.2173073079912
29.16,93.2181562166054
29.34,93.2190095833313
29.52,93.2198674067245
29.7,93.2207296853493
29.88,93.2215964177798
30.06,93.222467602598
30.24,93.2233432383962
30.42,93.2242233237749
30.6,93.2251078573439
30.78,93.2259968377218
30.96,93.2268902635367
31.14,93.2277881334254
31.32,93.2286904460337
31.5,93.2295972000167
31.68,93.2286317822652
31.86,93.2269297951666
32.04,93.2251436389042
32.22,93.2232733209793
32.4,93.2213188489447
32.58,93.2192802304041
32.76,93.2171574730117
32.94,93.2149505844724
33.12,93.212659572542
33.3,93.2102844450274
33.48,93.2078252097864
33.66,93.2052818747267
33.84,93.2026544478081
34.02,93.1999429370401
34.2,93.1971473504837
34.38,93.1942676962503
34.56,93.1913039825025
34.74,93.1882562174534
34.92,93.1851244093669
35.1,93.1819085665581
35.28,93.1786086973927
35.46,93.1752248102869
35.64,93.1717569137079
35.82,93.1682050161741
36,93.1645691262543
36.18,93.1608492525682
36.36,93.1570454037864
36.54,93.15315758863
36.72,93.1491858158714
36.9,93.1451300943334
37.08,93.1409904328899
37.26,93.1367668404655
37.44,93.1324593260354
37.62,93.1280678986262
37.8,93.1235925673145
37.98,93.1190333412286
38.16,93.1143902295468
38.34,93.1096632414986
38.52,93.1048523863645
38.7,93.0999576734754
38.88,93.0949791122133
39.06,93.0899167120109
39.24,93.0847704823518
39.42,93.0795404327702
39.6,93.0742265728514
39.78,93.0688289122313
39.96,93.0633474605969
40.14,93.0577822276854
40.32,93.0521332232856
40.5,93.0464004572364
40.68,93.0405839394281
40.86,93.0346836798015
41.04,93.0286996883482
41.22,93.0226319751105
41.4,93.0164805501822
41.58,93.0102454237069
41.76,93.0039266058798
41.94,92.9975241069465
42.12,92.9910379372036
42.3,92.9844681069985
42.48,92.9778146267294
42.66,92.9710775068451
42.84,92.9642567578455
43.02,92.9573523902812
43.2,92.9503644147537
43.38,92.9432928419151
43.56,92.9361376824685
43.74,92.9288989471679
43.92,92.9215766468177
44.1,92.9141707922736
44.28,92.9066813944419
44.46,92.8991084642796
44.64,92.8914520127946
44.82,92.8837120510459
45,92.8758885901427
45.18,92.8679816412457
45.36,92.8599912155658
45.54,92.8519173243651
45.72,92.8437599789564
45.9,92.8355191907034
46.08,92.8271949710204
46.26,92.8187873313727
46.44,92.8102962832763
46.62,92.8017218382982
46.8,92.7930640080559
46.98,92.7843228042182
47.16,92.7754982385041
47.34,92.7665903226837
47.52,92.7575990685783
47.7,92.7485244880593
47.88,92.7393665930493
48.06,92.7301253955218
48.24,92.7208009075011
48.42,92.7113931410619
48.6,92.70190210833
48.78,92.6923278214823
48.96,92.682670292746
49.14,92.6729295343995
49.32,92.6631055587718
49.5,92.6531983782429
49.68,92.6432080052432
49.86,92.6331344522544
50.04,92.6229777318091
50.22,92.6127378564898
50.4,92.6015200821877
50.58,92.584856671695
50.76,92.5680447066337
50.94,92.5510841752294
51.12,92.5339750659874
51.3,92.5167173676945
51.48,92.4993110694176
51.66,92.4817561605031
51.84,92.4640526305788
52.02,92.4462004695526
52.2,92.4281996676126
52.38,92.4100502152273
52.56,92.3917521031459
52.74,92.3733053223976
52.92,92.3547098642922
53.1,92.3359657204199
53.28,92.317072882651
53.46,92.2980313431366
53.64,92.2788410943081
53.82,92.2595021288772
54,92.2400144398355
54.18,92.220378020456
54.36,92.2005928642912
54.54,92.1806589651745
54.72,92.1605763172195
54.9,92.1403449148201
55.08,92.1199647526507
55.26,92.0994358256662
55.44,92.0787581291016
55.62,92.0579316584725
55.8,92.0369564095749
55.98,92.0158323784849
56.16,91.9945595615595
56.34,91.9731379554355
56.52,91.9515675570305
56.7,91.9298483635424
56.88,91.9079803724494
57.06,91.8859635815101
57.24,91.8637979887635
57.42,91.841483592529
57.6,91.8190203914064
57.78,91.796408384276
57.96,91.773647570298
58.14,91.7507379489139
58.32,91.7276795198444
58.5,91.7044722830916
58.68,91.6811162389376
58.86,91.6576113879447
59.04,91.633957730956
59.22,91.6101552690945
59.4,91.586204003764
59.58,91.5621039366484
59.76,91.5378550697123
59.94,91.5134574052003
60.12,91.4889109456379
60.3,91.4642156938302
60.48,91.4393716528637
60.66,91.4143788261042
60.84,91.3892372171986
61.02,91.3639468300744
61.2,91.3385076689386
61.38,91.3129197382793
61.56,91.2871830428648
61.74,91.2612975877437
61.92,91.2352633782449
62.1,91.2090804199781
62.28,91.182748718833
62.46,91.1562682809799
62.64,91.129639112869
62.82,91.1028612212317
63,91.0759346130791
63.18,91.0488592957032
63.36,91.0216352766758
63.54,90.9942625638496
63.72,90.9667411653576
63.9,90.9492188222579
64.08,90.9334630875857
64.26,90.9183058808622
64.44,90.9037471218318
64.62,90.8897867299953
64.8,90.8764246246108
64.98,90.8636607246923
65.16,90.8514949490105
65.34,90.8399272160934
65.52,90.8289574442248
65.7,90.8185855514457
65.88,90.8088114555531
66.06,90.7996350741014
66.24,90.7910563244013
66.42,90.7830751235195
66.6,90.7756913882803
66.78,90.768905035264
66.96,90.7627159808078
67.14,90.7571241410054
67.32,90.7521294317069
67.5,90.7477317685197
67.68,90.7439310668071
67.86,90.7407272416893
68.04,90.7381202080432
68.22,90.7361098805023
68.4,90.7346961734565
68.58,90.7338790010525
68.76,90.7336582771938
68.94,90.73403391554
69.12,90.7350058295077
69.3,90.7365739322704
69.48,90.7387381367577
69.66,90.7414983556557
69.84,90.7448545014077
70.02,90.7488064862133
70.2,90.7533542220288
70.38,90.7584976205669
70.56,90.7642365932974
70.74,90.7705710514461
70.92,90.7775009059958
71.1,90.7850260676861
71.28,90.7931464470128
71.46,90.8018619542285
71.64,90.8111724993421
71.82,90.8210779921201
72,90.8315783420845
72.18,90.8426734585145
72.36,90.8543632504457
72.54,90.8666476266706
72.72,90.8795264957378
72.9,90.8929997659532
73.08,90.9070673453789
73.26,90.9217291418337
73.44,90.9369850628928
73.62,90.9528350158884
73.8,90.9692789079093
73.98,90.9963077330457
74.16,91.0423165098677
74.34,91.0900545751233
74.52,91.1395207644731
74.7,91.1907139212856
74.88,91.2436328966382
75.06,91.2982765493164
75.24,91.3546437458144
75.42,91.4127333603353
75.6,91.47254427479
75.78,91.5340753787982
75.96,91.5973255696883
76.14,91.6622937524966
76.32,91.7289788399687
76.5,91.797379752558
76.68,91.867495418427
76.86,91.9393247734458
77.04,92.012866761194
77.22,92.088120332959
77.4,92.1650844477369
77.58,92.2437580722328
77.76,92.3291349925973
77.94,92.4592883539934
78.12,92.5956180687814
78.3,92.7381245584245
78.48,92.886808230603
78.66,93.0416694792155
78.84,93.2027086843779
79.02,93.3699262124236
79.2,93.543322415904
79.38,93.7228976335881
79.56,93.9086521904624
79.74,94.1005863977309
79.92,94.298700552816
80.1,94.5029949393569
80.28,94.7134698272111
80.46,94.9301254724532
80.64,95.1529621173759
80.82,95.3819799904893
81,95.6171793065216
81.18,95.8585602664178
81.36,96.1061230573414
81.54,96.3598678526734
81.72,96.6617021967995
81.9,97.002328064104
82.08,97.3767260410848
82.26,97.7848880306802
82.44,98.2268066183846
82.62,98.7024750722459
82.8,99.2118873428667
82.98,99.7550380634045
83.16,100.331922549571
83.34,100.925785702651
83.52,101.510797289505
83.7,102.119564737035
83.88,102.752087572158
84.06,103.408365320007
84.24,104.088397503929
84.42,104.79218364549
84.6,105.519723264471
84.78,106.271015878866
84.96,107.046061004891
85.14,107.258440826011
85.32,106.02431563417
85.5,104.788251977429
85.68,103.550251905363
85.86,102.310317857069
86.04,101.068452661169
86.22,99.8246595358102
86.4,98.5789420886638
86.58,97.3313043169252
86.76,96.0817506073151
86.94,94.8302857360778
87.12,93.5769148689825
87.3,92.3216435613231
87.48,91.0644777579176
87.66,89.8054237931086
87.84,88.5444883907632
88.02,87.281678664273
88.2,86.017002116554
88.38,84.7504666400469
88.56,83.4820805167165
88.74,82.2118524180524
88.92,80.9397914050689
89.1,79.6659069283039
89.28,78.3902088278208
89.46,77.1127073332069
89.64,75.833413063574
89.82,74.5523370275587
90,73.2694906233218
90.18,72.0744081419312
90.36,70.8790079698278
90.54,69.6832880683876
90.72,68.4872494160586
90.9,67.29089600836
91.08,66.0942348578824
91.26,64.8972759942881
91.44,63.700032464311
91.62,62.5025203317559
91.8,61.3047586774996
91.98,60.1067695994904
92.16,58.9085782127478
92.34,57.7102126493626
92.52,56.5117040584978
92.7,55.3130866063872
92.88,54.1143974763363
93.06,52.9156768687222
93.24,51.7169680009932
93.42,50.5183171076697
93.6,49.3197734403424
93.78,48.1213892676748
93.96,46.9232198754009
94.14,45.7253235663268
94.32,44.5277616603297
94.5,43.3305984943586
94.68,42.1339014224334
94.86,40.9377408156463
95.04,41.8075346707649
95.22,42.7963691486402
95.4,43.7729926998998
95.58,44.7373668455567
95.76,45.689455594027
95.94,46.6292254411296
96.12,47.5566453700862
96.3,48.4716868515214
96.48,49.3743238434626
96.66,50.26453279134
96.84,51.1422926279866
97.02,52.0075847736383
97.2,52.8603931359339
97.38,53.7007041099147
97.56,54.5256534563602
97.74,55.3518956516397
97.92,56.1948974941061
