"Distance [mm]","Mag_H [kA_per_meter] - Freq='1MHz' Phase='0deg'"
63.36,3.77996967071663
63.72,3.8053534246437
64.08,3.8313831094383
64.44,3.85805604701518
64.8,3.89587317677769
65.16,3.93798840148571
65.52,3.98354201950003
65.88,4.03253043040792
66.24,4.08495068476389
66.6,4.14080048408967
66.96,4.20007818087423
67.32,4.2627827785738
67.68,4.32891393161183
68.04,4.39847194537899
68.4,4.47145777623321
68.76,4.54787303149967
69.12,4.62771996947077
69.48,4.71100149940613
69.84,4.79772118153263
70.2,4.878490855563
70.56,4.9546602158644
70.92,5.03254873084217
71.28,5.1121559755496
71.64,5.19348155476347
72,5.27652510298401
72.36,5.36128628443497
72.72,5.44776479306357
73.08,5.53596035254051
73.44,5.62587271625997
73.8,5.71750166733962
74.16,5.81084701862059
74.52,5.90590861266754
74.88,6.00268632176856
75.24,6.10118004793525
75.6,6.20138972290269
75.96,6.30331530812945
76.32,6.41416300689459
76.68,6.53945037711108
77.04,6.67344681583615
77.4,6.81615975690745
77.76,6.96759837353
78.12,7.12777357827628
78.48,7.29669802308619
78.84,7.47438609926709
79.2,7.66085393749374
79.56,7.85611940780836
79.92,8.09991300174778
80.28,8.40629223236777
80.64,8.70666749429735
81,9.0022471911198
81.36,9.29439068732827
81.72,9.58460830832581
82.08,9.87456134042531
82.44,10.1660620308496
82.8,10.4610735877313
83.16,11.0501138784167
83.52,9.41321095225666
83.88,7.73879277579401
84.24,6.01037580175903
84.6,4.16546277212886
84.96,2.18377788846262
85.32,1.27055194622452
85.68,1.54575771785681
86.04,2.84578509091836
86.4,4.67486310589514
86.76,6.294227786422
87.12,6.04746233585669
87.48,4.49253434112359
87.84,3.09788490043001
88.2,3.01118985264383
88.56,4.61763678699385
88.92,6.24458926261802
89.28,7.9271406752871
89.64,9.65977783270074
90,11.3963809544874
90.36,13.1613835042745
90.72,14.8927143400494
91.08,16.5870063164739
91.44,18.2426644290638
91.8,19.8598658141897
92.16,19.9571953615978
92.52,18.4565023651291
92.88,16.740800842635
93.24,16.5916945105832
93.6,18.2260679603171
93.96,19.8879502250708
94.32,21.5784148763405
94.68,23.2972703308937
95.04,25.0583785665047
95.4,26.9391348388869
95.76,28.7939807298908
96.12,30.6226282585495
96.48,32.4250296034386
96.84,34.2013771026747
97.2,34.4121534668148
97.56,32.9243854615786
97.92,32.2343581236048
98.28,31.8293648375377
98.64,31.4522151601341
99,31.0994708950005
99.36,30.8606008146317
99.72,30.7003508067728
100.08,30.5411725143784
100.44,30.3830624715889
100.8,30.2260175047659
101.16,30.0700347324917
101.52,29.9151115655698
101.88,29.7612457070249
102.24,29.6084351521025
102.6,29.4566781882692
102.96,29.3059733952127
103.32,29.1581149956753
103.68,29.0501618196595
104.04,28.9429844815976
104.4,28.8365876177839
104.76,28.7309762772136
105.12,28.6261559215832
105.48,28.5210761991416
105.84,28.4159525637207
106.2,28.3118386460553
106.56,28.208737852722
106.92,28.1066537134508
107.28,28.0055898811243
107.64,27.9055501317785
108,27.8065383646022
108.36,27.7085586019374
108.72,27.6116149892791
109.08,27.5157117952755
109.44,27.4241319724159
109.8,27.3539924022753
110.16,27.2837691309313
110.52,27.2134620045557
110.88,27.1430708812506
111.24,27.0725956310488
111.6,27.0020361359129
111.96,26.9313922897365
112.32,26.8606639983432
112.68,26.8046725731011
113.04,26.7523052727299
113.4,26.7013863062265
113.76,26.6519169903431
114.12,26.6038986516347
114.48,26.5573326264585
114.84,26.5122202609746
115.2,26.4685629111454
115.56,26.426361942736
115.92,26.3856187313141
116.28,26.3463346622499
116.64,26.3085111307162
117,26.2721495416882
117.36,26.237251309944
117.72,26.2038178600639
118.08,26.1780705218303
118.44,26.1594429181316
118.8,26.1408431223388
119.16,26.1222711220329
119.52,26.1037269054656
119.88,26.0852104615596
120.24,26.0667217799083
120.6,26.0482608507759
120.96,26.0298276650977
121.32,26.0114222144795
121.68,25.9930444911981
122.04,25.9746944882011
122.4,25.9563721991069
122.76,25.938077618205
123.12,25.9198107404552
123.48,25.9015715614886
123.84,25.8833600776068
124.2,25.8651762857827
124.56,25.8470201836594
124.92,25.8288917695514
125.28,25.8107910424437
125.64,25.7927180019923
126,25.7746726485239
126.36,25.7580406889105
126.72,25.7560616367687
127.08,25.7541013986162
127.44,25.7521593533887
127.8,25.7502348970679
128.16,25.748327442683
128.52,25.7464364203093
128.88,25.7445612770692
129.24,25.7427014771314
129.6,25.7408565017119
129.96,25.7390258490728
130.32,25.7372090345234
130.68,25.7354055904193
131.04,25.7336150661633
131.4,25.7318956809098
131.76,25.73067416726
132.12,25.729580297702
132.48,25.7286140721407
132.84,25.727775490581
133.2,25.7270645531285
133.56,25.7264812599892
133.92,25.7260256114697
134.28,25.7256976079767
134.64,25.7254972500179
135,25.725424538201
135.36,25.7254794732345
135.72,25.7256620559271
136.08,25.7259722871881
136.44,25.7264101680273
136.8,25.7269756995549
137.16,25.7276688829816
137.52,25.7284897196186
137.88,25.7294382108774
138.24,25.7305143582702
138.6,25.7317181634095
138.96,25.7330496280083
139.32,25.7345087538802
139.68,25.7360955429391
140.04,25.7378099971994
140.4,25.7396521187759
140.76,25.7416219098842
141.12,25.7437193728399
141.48,25.7459445100594
141.84,25.7482973240594
142.2,25.7507778174572
142.56,25.7533859929704
142.92,25.7561218534172
143.28,25.7589854017163
143.64,25.7619766408866
144,25.7650955740479
144.36,25.76834220442
144.72,25.7717165353236
145.08,25.7752185701795
145.44,25.7788483125091
145.8,25.7826057659345
146.16,25.7864909341779
146.52,25.7905850154392
146.88,25.794710106774
147.24,25.7988048931075
147.6,25.8028693762149
147.96,25.8069035578964
148.32,25.8109074399768
148.68,25.8148810243056
149.04,25.8188243127573
149.4,25.8227373072311
149.76,25.826620009651
150.12,25.8304724219657
150.48,25.8342945461488
150.84,25.8380863841985
151.2,25.8418479381382
151.56,25.8455792100155
151.92,25.8492802019033
152.28,25.8525257031005
152.64,25.8545908526136
153,25.856661952814
153.36,25.8587390035986
153.72,25.8608220048641
154.08,25.8629109565075
154.44,25.8650058584258
154.8,25.8671067105162
155.16,25.869213512676
155.52,25.8713262648026
155.88,25.8734449667936
156.24,25.8755696185464
156.6,25.877700219959
156.96,25.8798367709292
157.32,25.8819792713549
157.68,25.8841277211343
158.04,25.8862821201656
158.4,25.8884424683471
158.76,25.8906087655773
159.12,25.8927810117548
159.48,25.8949592067782
159.84,25.8971433505463
160.2,25.899333442958
160.56,25.9015294839124
160.92,25.9037314733087
161.28,25.905939411046
161.64,25.9081532970238
162,25.9103731311416
162.36,25.912598913299
162.72,25.9148306433956
163.08,25.9170683213315
163.44,25.9193119470065
163.8,25.9215615203207
164.16,25.9238170411742
164.52,25.9260785094675
164.88,25.9283459251009
165.24,25.9306192879751
165.6,25.9328985979905
165.96,25.9351838550481
166.32,25.9374750590487
166.68,25.9397722098933
167.04,25.9420753074831
167.4,25.9443843517192
167.76,25.9466993425031
168.12,25.9489309879318
168.48,25.9498908232862
168.84,25.9508584974687
169.2,25.9518340065487
169.56,25.9528173466183
169.92,25.9538085137923
170.28,25.9548075042078
170.64,25.9558143140246
171,25.9568289394251
171.36,25.9578513766144
171.72,25.9588816218199
172.08,25.9599196712918
172.44,25.9609655213029
172.8,25.9620191681484
173.16,25.9630806081462
173.52,25.9633696148289
173.88,25.9632695157848
174.24,25.9631653617751
174.6,25.9630571527505
174.96,25.9629448886684
175.32,25.9628285694928
175.68,25.9627081951941
176.04,25.9625837657494
176.4,25.9624552811421
176.76,25.9623227413622
177.12,25.9621861464065
177.48,25.962045496278
177.84,25.9619007909864
178.2,25.961752030548
178.56,25.9615992149853
178.92,25.9614423443279
179.28,25.9612814186113
179.64,25.9611164378781
180,25.9609474021771
180.36,25.9607743115637
180.72,25.9605971660999
181.08,25.9604159658541
181.44,25.9602307109015
181.8,25.9600414013236
182.16,25.9598480372085
182.52,25.9596506186508
182.88,25.9594491457517
183.24,25.9592436186189
183.6,25.9590340373667
183.96,25.9588204021159
184.32,25.9586027129938
184.68,25.9583809701342
185.04,25.9581551736776
185.4,25.9579253237709
185.76,25.9576914205674
186.12,25.9574534642274
186.48,25.9572114549172
186.84,25.95696539281
187.2,25.9567152780854
187.56,25.9564611109295
187.92,25.956202891535
188.28,25.9559406201012
188.64,25.9556742968338
189,25.9554039219451
189.36,25.9551294956538
189.72,25.9548510181855
190.08,25.9545684897719
190.44,25.9542819106517
190.8,25.9530384906833
191.16,25.9513848444698
191.52,25.9497218721128
191.88,25.94804957566
192.24,25.9463679571646
192.6,25.9446770186858
192.96,25.9429767622879
193.32,25.9412671900416
193.68,25.9395483040228
194.04,25.9378201063133
194.4,25.9360825990006
194.76,25.9343357841778
195.12,25.9325796639438
195.48,25.9308142404031
195.84,25.929039515666
196.2,25.9272554918483
196.56,25.9254621710717
196.92,25.9236595554637
197.28,25.9212633447544
197.64,25.9185107654357
198,25.9157667945677
198.36,25.9130314307495
198.72,25.9103046726527
199.08,25.9075865190208
199.44,25.9048769686696
199.8,25.9021760204869
200.16,25.8994836734328
200.52,25.8967999265395
200.88,25.8941247789114
201.24,25.891458229725
201.6,25.8888002782288
201.96,25.8861509237436
202.32,25.8835101656623
202.68,25.8808780034502
203.04,25.8782544366442
203.4,25.8756394648539
203.76,25.8730330877606
204.12,25.8704353051181
204.48,25.8678461167523
204.84,25.8652655225609
205.2,25.8626935225141
205.56,25.8601301166543
205.92,25.8575753050956
206.28,25.8550290880248
206.64,25.8524914657004
207,25.8499624384533
207.36,25.8474420066865
207.72,25.8449301708751
208.08,25.8424269315663
208.44,25.8399322893797
208.8,25.8374462450066
209.16,25.8349687992109
209.52,25.8324999528284
209.88,25.829786739263
210.24,25.8261732198706
210.6,25.8225566440329
210.96,25.8189370075089
211.32,25.8153143061746
211.68,25.8116885360227
212.04,25.8080596931628
212.4,25.8044277738215
212.76,25.8007927743423
213.12,25.7971546911856
213.48,25.7935135209286
213.84,25.7898692602656
214.2,25.7862219060075
214.56,25.7825714550825
214.92,25.7789179045353
215.28,25.7756332795067
215.64,25.7726445309028
216,25.7697118162755
216.36,25.7668351320719
216.72,25.7640144748219
217.08,25.7612498411385
217.44,25.7585412277173
217.8,25.755888631337
218.16,25.7532920488591
218.52,25.7507514772279
218.88,25.7482669134706
219.24,25.7458383546973
219.6,25.743465798101
219.96,25.7411492409574
220.32,25.7388886806254
220.68,25.7366841145463
221.04,25.7345355402447
221.4,25.7324429553277
221.76,25.7304063574857
222.12,25.7284257444916
222.48,25.7265011142013
222.84,25.7246324645536
223.2,25.72281979357
223.56,25.7210630993553
223.92,25.7193623800965
224.28,25.7177176340641
224.64,25.7161288596111
225,25.7147947854885
225.36,25.7136092452365
225.72,25.7124024259876
226.08,25.7111744628693
226.44,25.7099254946258
226.8,25.708655663618
227.16,25.7073651158235
227.52,25.7060540008368
227.88,25.7047224718689
228.24,25.7033706857476
228.6,25.7019988029173
228.96,25.7043755410865
229.32,25.7106308842704
229.68,25.7169589519519
230.04,25.7233597044541
230.4,25.7298331046044
230.76,25.7363791177339
231.12,25.7429977116775
231.48,25.749688856774
231.84,25.7564525258659
232.2,25.7632886942999
232.56,25.7701973399261
232.92,25.7771784430986
233.28,25.7842319866756
233.64,25.7913579560188
234,25.7985563389938
234.36,25.8058271259703
234.72,25.8131703098215
235.08,25.8205858859247
235.44,25.8287201701098
235.8,25.8389951165331
236.16,25.8495873158004
236.52,25.8604986173137
236.88,25.8717309235295
237.24,25.8832861899595
237.6,25.8951664251702
237.96,25.9073736907835
238.32,25.9199101014759
238.68,25.9327778249792
239.04,25.94597908208
239.4,25.9661750639863
239.76,26.0013332089658
240.12,26.0364140580799
240.48,26.0714175846037
240.84,26.1063437640429
241.2,26.141192574134
241.56,26.1759639948443
241.92,26.2106580083715
242.28,26.245274599144
242.64,26.2798137538209
243,26.3142754612921
243.36,26.348659712678
243.72,26.3829665013296
244.08,26.4171958228287
244.44,26.4513476749877
244.8,26.4854220578498
245.16,26.5194189736886
245.52,26.5675696698348
245.88,26.6187208450482
246.24,26.670909553028
246.6,26.7241324864672
246.96,26.7783864260318
247.32,26.8336682403618
247.68,26.8899748860704
248.04,26.9473034077448
248.4,27.0056509379455
248.76,27.0650146972067
249.12,27.1253919940361
249.48,27.1955766015119
249.84,27.2762027124708
250.2,27.3572568483179
250.56,27.4387390047293
250.92,27.5208873911429
251.28,27.6044506830649
251.64,27.6892322598778
252,27.7752340007952
252.36,27.8624579861471
252.72,27.9509064973787
253.08,28.0405820170518
253.44,28.1314872288435
253.8,28.2236250175473
254.16,28.3169984690722
254.52,28.4269836126335
254.88,28.5541744364919
255.24,28.6863527064106
255.6,28.8235161610141
255.96,28.9656628973608
256.32,29.1127913709428
256.68,29.2649003956861
257.04,29.4219891439502
257.4,29.5840571465286
257.76,29.7511042926486
258.12,29.923130829971
258.48,30.1001373645904
258.84,30.2821248610353
259.2,30.4202528981701
259.56,30.5342164837243
259.92,30.6499435639936
260.28,30.7674257633028
260.64,30.8866552026673
261,31.0140220235485
261.36,31.2763045049838
261.72,31.6395920764389
262.08,32.1038414387993
262.44,32.6690224088704
262.8,33.3351179193783
263.16,34.1652682455409
263.52,32.3608680338794
263.88,30.5371220787684
264.24,28.6929976539885
264.6,26.8695937811952
264.96,25.1739124550129
265.32,23.33621645695
265.68,21.5319041668576
266.04,19.8649336939388
266.4,18.2096544316801
266.76,16.565603473333
267.12,16.0256830248974
267.48,17.3734254098113
267.84,18.8952897553621
268.2,19.7635414175107
268.56,18.162032096177
268.92,16.517303919405
269.28,14.828769928773
269.64,13.0975316710357
270,11.326379198126
270.36,9.49135483185034
270.72,7.75918754521883
271.08,6.10878730052901
271.44,4.47632426662227
271.8,3.21525794657234
272.16,3.78969914873688
272.52,5.25167573077268
272.88,6.66327653549816
273.24,6.52597005941259
273.6,4.84861936197492
273.96,3.08919105919078
274.32,1.63310101690909
274.68,1.11354353789527
275.04,2.32331775477177
275.4,4.03223827691758
275.76,5.84734879351983
276.12,7.68848126289418
276.48,9.50774634944038
276.84,11.2895334236422
277.2,10.8684692099778
277.56,10.404123101608
277.92,9.96884790740231
278.28,9.5626239795895
278.64,9.1854063918701
279,8.83712493941614
279.36,8.51768413887147
279.72,8.22696322835158
280.08,7.96481616744367
280.44,7.73107163720649
280.8,7.52553304017058
281.16,7.34797850033813
281.52,7.19816086318301
281.88,7.07580769565068
282.24,6.98062128615841
282.6,6.87669147310047
282.96,6.74586682167767
283.32,6.61590827472247
283.68,6.48683637618006
284.04,6.35867276564253
284.4,6.23144017834881
284.76,6.10516244518463
285.12,5.97986449268257
285.48,5.85557234302204
285.84,5.73231311402932
286.2,5.61011501917751
286.56,5.4890073675865
286.92,5.4020293376503
287.28,5.32636094780196
287.64,5.25084648026914
288,5.17548411385808
288.36,5.1002722196322
288.72,5.0252093609122
289.08,4.95029429327602
289.44,4.8755259645588
289.8,4.8009035148529
290.16,4.72642627650794
290.52,4.65266343000286
290.88,4.58564029606315
291.24,4.52159777905668
291.6,4.46053714318837
291.96,4.4024597332336
292.32,4.34736697453829
292.68,4.29526037301877
293.04,4.24614151516195
293.4,4.20001206802515
293.76,4.15687377923624
294.12,4.11672847699355
294.48,4.07205836460181
294.84,4.02046646264549
295.2,3.97067558043758
295.56,3.92268430463295
295.92,3.87649140104621
296.28,3.83209581465166
296.64,3.78949666958335
297,3.74869326913509
297.36,3.70968509576036
297.72,3.6724718110724
298.08,3.63705325584416
298.44,3.60342945000835
298.8,3.57160059265737
299.16,3.54156706204337
299.52,3.51958303113698
299.88,3.50378093275622
300.24,3.48844817243034
300.6,3.47358307184333
300.96,3.45918398539336
301.32,3.44524930019278
301.68,3.43177743606814
302.04,3.41876684556018
302.4,3.40621601392384
302.76,3.39412345912826
303.12,3.38499130487991
303.48,3.37712420907459
303.84,3.36939883899694
304.2,3.36181522970965
304.56,3.35437341675609
304.92,3.3470734361604
305.28,3.33991532442736
305.64,3.33289911854251
306,3.32602485597207
306.36,3.31929257466296
306.72,3.31270231304286
307.08,3.30625411002008
307.44,3.2999480049837
307.8,3.29378403780348
308.16,3.28776224882991
308.52,3.28188267889416
308.88,3.27614536930812
309.24,3.2705503618644
309.6,3.2650976988363
309.96,3.25978742297785
310.32,3.25461957752376
310.68,3.24959420618946
311.04,3.2447113531711
311.4,3.23997106314553
311.76,3.23537338127031
312.12,3.23091835318368
312.48,3.22660602500465
312.84,3.22243644333288
313.2,3.21840965524875
313.56,3.21452570831337
313.92,3.21078465056855
314.28,3.2071865305368
314.64,3.20612450258521
315,3.21026561831184
315.36,3.21467477909318
315.72,3.21935207819306
316.08,3.22429760038219
316.44,3.22951142193815
316.8,3.23499361064541
317.16,3.24074422579534
317.52,3.24676331818616
317.88,3.25305093012297
318.24,3.25960709541777
318.6,3.26643183938944
318.96,3.27213048038774
319.32,3.27648446000869
319.68,3.28082395005406
320.04,3.2851489778915
320.4,3.28945957120334
320.76,3.29375575798659
321.12,3.29803756655302
321.48,3.30230502552905
321.84,3.30655816385583
322.2,3.31058520165465
322.56,3.31400048630373
322.92,3.31739718043978
323.28,3.32077528492461
323.64,3.32413480080035
324,3.32747572928936
324.36,3.33079807179424
324.72,3.3341018298979
325.08,3.33738700536346
325.44,3.34065360013435
325.8,3.34390161633424
326.16,3.34713105626705
326.52,3.35034192241698
326.88,3.35353421744849
327.24,3.35670794420628
327.6,3.35986310571535
327.96,3.36299970518093
328.32,3.36611774598852
328.68,3.3692172317039
329.04,3.37229816607307
329.4,3.37536055302234
329.76,3.37840439665825
330.12,3.3814297012676
330.48,3.38443647131749
330.84,3.38742471145523
331.2,3.39039442650842
331.56,3.39334562148493
331.92,3.39627830157288
332.28,3.39919247214064
332.64,3.40208813873686
333,3.40496530709043
333.36,3.40782398311054
333.72,3.41066417288661
334.08,3.41348588268833
334.44,3.41628911896564
334.8,3.41907388834877
335.16,3.42184019764819
335.52,3.42458805385464
335.88,3.42731746413912
336.24,3.43002843585288
336.6,3.43272097652745
336.96,3.43539509387461
337.32,3.43802159500884
337.68,3.44046431297908
338.04,3.44284768713971
338.4,3.44517174571943
338.76,3.44743651806956
339.12,3.44964203466404
339.48,3.45178832709939
339.84,3.45387542809476
340.2,3.45590337149189
340.56,3.45756474900796
340.92,3.45886262372032
341.28,3.4601570764324
341.64,3.46144811069872
342,3.46273573012632
342.36,3.4640199383748
342.72,3.46530073915627
343.08,3.46657813623537
343.44,3.46785213342927
343.8,3.46912273460767
344.16,3.47038994369281
344.52,3.47165376465944
344.88,3.47291420153485
345.24,3.47417125839886
345.6,3.47542493938381
345.96,3.47667524867457
346.32,3.47792219050857
346.68,3.47916576917572
347.04,3.48040598901848
347.4,3.48164285443186
347.76,3.48287636986338
348.12,3.48410653981307
348.48,3.48533336883353
348.84,3.48655686152985
349.2,3.48777702255969
349.56,3.48899385663319
349.92,3.49020736851306
350.28,3.49141756301454
350.64,3.49262444500536
351,3.4938280194058
351.36,3.4950282911887
351.72,3.49622526537938
352.08,3.49741894705571
352.44,3.49860934134809
352.8,3.49979645343946
353.16,3.50098028856527
353.52,3.50216085201351
353.88,3.50333814912469
354.24,3.50451218529186
354.6,3.50568296596059
354.96,3.50685049662899
355.32,3.50801478284769
355.68,3.50917583021984
356.04,3.51033364440116
356.4,3.51148823109983
356.76,3.51263959607663
357.12,3.51378774514482
357.48,3.51493268417022
357.84,3.51564925815342
358.2,3.51566905727987
358.56,3.51570646837913
358.92,3.5157614815671
359.28,3.51583408691031
359.64,3.51592427442599
360,3.51603203408202
