"Distance [mm]","Mag_H [kA_per_meter] - Freq='1MHz' Phase='0deg'"
57.24,24.8799017770658
57.6,22.4282826206898
57.96,20.0008995106345
58.32,17.616525577809
58.68,15.2995709366156
59.04,13.0800826849511
59.4,10.9937449042056
59.76,9.08187865926382
60.12,7.37481136183678
60.48,6.49476477254069
60.84,6.58734425063049
61.2,7.42844838815003
61.56,8.82281675977645
61.92,10.6040299228201
62.28,12.6345094172247
62.64,14.8055177655668
63,17.0371584730568
63.36,19.2783760275377
63.72,21.5069558994862
64.08,23.7295245420119
64.44,25.9815493908579
64.8,28.3273388644005
65.16,26.8126837730767
65.52,24.8560371846912
65.88,22.9616982569407
66.24,21.1213928675534
66.6,19.331937009939
66.96,17.595236793188
67.32,15.9182884420718
67.68,14.3131782970434
68.04,12.7970828142367
68.4,11.3922685654667
68.76,10.1260922382295
69.12,9.03100063570242
69.48,8.14453067674374
69.84,7.50930939589301
70.2,7.81250651056639
70.56,8.43963525404668
70.92,9.54996439194108
71.28,11.0329191177525
71.64,12.7925143819847
72,14.7473548921418
72.36,16.8306351127286
72.72,18.9901392652507
73.08,21.1882413282141
73.44,23.4019050371255
73.8,25.6226838844924
74.16,27.8567211198225
74.52,30.1247497496245
74.88,32.4620925374077
75.24,34.7959332418454
75.6,37.0985842025414
75.96,39.4076195580286
76.32,41.7222281689864
76.68,44.0416794628485
77.04,46.3653234338032
77.4,48.6925906427929
77.76,51.0229922175142
78.12,53.3561198524186
78.48,55.6916458087111
78.84,58.0293229143517
79.2,60.3689845640544
79.56,62.7105447192878
79.92,65.0539979082745
80.28,62.562957422874
80.64,60.4157861787981
81,58.3018738715349
81.36,56.221245059141
81.72,54.1739298199732
82.08,52.159963752687
82.44,50.1793879762374
82.8,48.2322491298789
83.16,46.318599373165
83.52,44.438496385949
83.88,42.5920033683832
84.24,40.7791890409192
84.6,39.0001276443083
84.96,37.2548989396006
85.32,37.9608682472986
85.68,40.4068607769679
86.04,42.8617940354452
86.4,45.3252261409909
86.76,47.7967389124437
87.12,50.27593786922
87.48,52.7624522313139
87.84,55.2559349192979
88.2,57.7560625543218
88.56,60.2625354581138
88.92,62.7750776529799
89.28,65.293436861804
89.64,67.8173845080474
90,70.3467157157502
90.36,72.8812493095297
90.72,75.4208278145812
91.08,77.9653174566785
91.44,80.5146081621723
91.8,83.0686135579921
92.16,85.6272709716446
92.52,88.1905414312151
92.88,90.7584096653664
93.24,93.3308841033391
93.6,95.9079968749518
93.96,98.489803810601
94.32,101.076384441261
94.68,103.667841998485
95.04,103.498967143749
95.4,102.265857633552
95.76,101.089125244317
96.12,99.9687540607383
96.48,98.9047286881006
96.84,97.8970342522767
97.2,96.9456563997282
97.56,96.050581297505
97.92,95.2117956332465
98.28,94.4292866151802
98.64,93.7030419721222
99,93.0330499534783
99.36,92.419299329242
99.72,91.8617793899958
100.08,91.3604799469113
100.44,90.9153913317483
100.8,90.5265043968556
101.16,90.1938105151707
101.52,89.9173015802199
101.88,89.6969700061179
102.24,89.5328087275684
102.6,89.4225835648019
102.96,89.3049273135858
103.32,89.1944310906573
103.68,89.0910878634389
104.04,88.994889996392
104.4,88.9364623815149
104.76,88.9002912631363
105.12,88.8648070711637
105.48,88.8300042031298
105.84,88.7958772176386
106.2,88.7624208343663
106.56,88.7296299340599
106.92,88.6974995585385
107.28,88.6660249106925
107.64,88.6352013544837
108,88.6050244149457
108.36,88.5754897781839
108.72,88.5465932913747
109.08,88.5183309627665
109.44,88.4906989616787
109.8,88.463693618503
110.16,88.4373114247022
110.52,88.4115490328104
110.88,88.3864032564339
111.24,88.3848936770381
111.6,88.4351514824144
111.96,88.4887347718449
112.32,88.5456263648422
112.68,88.6027871871332
113.04,88.6553963687799
113.4,88.7066410803613
113.76,88.7565206971536
114.12,88.8050346159739
114.48,88.8521822551807
114.84,88.8979630546737
115.2,88.9423764758934
115.56,88.9854220018218
115.92,89.0270991369819
116.28,89.0674074074378
116.64,89.1063463607949
117,89.1439155661995
117.36,89.1801146143397
117.72,89.2149431174435
118.08,89.2484007092815
118.44,89.2804870451642
118.8,89.3390563867938
119.16,89.4120793650007
119.52,89.4852960037081
119.88,89.5587052639587
120.24,89.6323063378276
120.6,89.6720935135661
120.96,89.7104839081527
121.32,89.7492623863324
121.68,89.7884290137786
122.04,89.8279838945326
122.4,89.8679271710047
122.76,89.9082590239727
123.12,89.948979672583
123.48,89.9900893743502
123.84,90.0315884251571
124.2,90.0734771592551
124.56,90.1157559492633
124.92,90.1584252061694
125.28,90.2014853793297
125.64,90.2449369564681
126,90.288780463677
126.36,90.3372955229958
126.72,90.3832680165293
127.08,90.4265033741193
127.44,90.4670020127743
127.8,90.4921082198566
128.16,90.5148602124459
128.52,90.5367962822986
128.88,90.5579165657321
129.24,90.5782212023511
129.6,90.5977103350473
129.96,90.6163841100001
130.32,90.6342426766755
130.68,90.6512861878269
131.04,90.6710680654333
131.4,90.6949615065633
131.76,90.7184071461347
132.12,90.7414051523099
132.48,90.7639556962852
132.84,90.7860589522921
133.2,90.8077150975968
133.56,90.8289243124999
133.92,90.8496867803369
134.28,90.870002687478
134.64,90.8898722233282
135,90.909295580327
135.36,90.9219069131827
135.72,90.9285519264644
136.08,90.9352160773691
136.44,90.9418992643222
136.8,90.9486013864179
137.16,90.9553223434166
137.52,90.9620620357462
137.88,90.9688203645019
138.24,90.975597231446
138.6,90.9823925390081
138.96,90.989206190285
139.32,90.9960380890405
139.68,91.0028881397059
140.04,91.0097562473799
140.4,91.0166423178278
140.76,91.0235462574826
141.12,91.0304679734443
141.48,91.0374073734802
141.84,91.0443643660248
142.2,91.0513388601797
142.56,91.058330765714
142.92,91.0653399930638
143.28,91.0715775857121
143.64,91.0742517580497
144,91.0768382590089
144.36,91.0793370828253
144.72,91.081748223761
145.08,91.0840716761038
145.44,91.0863074341672
145.8,91.0884554922908
146.16,91.0905158448397
146.52,91.0924884862054
146.88,91.0943734108045
147.24,91.0961706130801
147.6,91.0978800875007
147.96,91.099501828561
148.32,91.1010358307811
148.68,91.1024820887075
149.04,91.1038405969121
149.4,91.1051113499926
149.76,91.1062943425732
150.12,91.1073895693031
150.48,91.1083970248578
150.84,91.1093167039386
151.2,91.1101486012726
151.56,91.1108927116127
151.92,91.1115490297377
152.28,91.1121175504524
152.64,91.1125982685871
153,91.1104164624888
153.36,91.1046285134489
153.72,91.0989809160279
154.08,91.0934736299659
154.44,91.0881066157613
154.8,91.0828798346719
155.16,91.0777932487135
155.52,91.0728468206608
155.88,91.0680405140471
156.24,91.0633742931646
156.6,91.0588481230639
156.96,91.0544619695547
157.32,91.0502157992045
157.68,91.0461095793408
158.04,91.0421432780483
158.4,91.0383168641716
158.76,91.0346303073133
159.12,91.0310835778348
159.48,91.0276766468564
159.84,91.0244094862568
160.2,91.0212820686734
160.56,91.0182943675024
160.92,91.0154463568987
161.28,91.0127380117757
161.64,91.0101693078057
162,91.0077402214195
162.36,91.0058802775985
162.72,91.0040426281803
163.08,91.002226248902
163.44,91.0004311390917
163.8,90.9986572980781
164.16,90.9969047251911
164.52,90.9951734197611
164.88,90.99346338112
165.24,90.9917746085998
165.6,90.990107101534
165.96,90.9884608592566
166.32,90.9868358811027
166.68,90.9852321664083
167.04,90.9836497145101
167.4,90.9820885247457
167.76,90.9805485964537
168.12,90.9790299289736
168.48,90.9775325216456
168.84,90.9760563738109
169.2,90.9746014848116
169.56,90.9731678539907
169.92,90.9717554806919
170.28,90.9703643642601
170.64,90.9689945040406
171,90.9676458993801
171.36,90.9663185496258
171.72,90.965012454126
172.08,90.9637276122298
172.44,90.9618320840207
172.8,90.9598224367901
173.16,90.9578617852407
173.52,90.9559501257122
173.88,90.9540874546149
174.24,90.9522737684318
174.6,90.9505090637171
174.96,90.9487933370971
175.32,90.9471265852701
175.68,90.9455088050057
176.04,90.9439399931456
176.4,90.9424201466036
176.76,90.9409492623648
177.12,90.9395273374863
177.48,90.938154369097
177.84,90.9368303543978
178.2,90.9355552906611
178.56,90.9343291752315
178.92,90.9331520055249
179.28,90.9320237790293
179.64,90.9309444933048
180,90.9299141459826
180.36,90.9289327347662
180.72,90.928000257431
181.08,90.927116711824
181.44,90.9262820958638
181.8,90.9254964075411
182.16,90.9247596449187
182.52,90.9240718061303
182.88,90.9234328893827
183.24,90.9228428929531
183.6,90.9223018151915
183.96,90.9218096545196
184.32,90.9213664094303
184.68,90.9222757261693
185.04,90.9260034450828
185.4,90.9297455842201
185.76,90.9335021482017
186.12,90.9372731416867
186.48,90.9410585693729
186.84,90.9448584359971
187.2,90.9486727463351
187.56,90.9525015052012
187.92,90.9563447174486
188.28,90.9602023879694
188.64,90.9640745216949
189,90.9679611235946
189.36,90.9718621986769
189.72,90.9757777519896
190.08,90.9797077886187
190.44,90.9836523136896
190.8,90.9876113323658
191.16,90.9915848498505
191.52,90.995572871385
191.88,90.9995754022498
192.24,91.0035924477643
192.6,91.0076240132865
192.96,91.0116701042132
193.32,91.0157307259802
193.68,91.0183006741848
194.04,91.0195239108503
194.4,91.0207298714626
194.76,91.0219185565768
195.12,91.0230899667491
195.48,91.0242441025365
195.84,91.0253809644972
196.2,91.0265005531902
196.56,91.0276028691754
196.92,91.0286879130138
197.28,91.0297556852671
197.64,91.0308061864982
198,91.0318394172708
198.36,91.0328553781498
198.72,91.0338540697005
199.08,91.0348354924898
199.44,91.0357996470851
199.8,91.0367465340548
200.16,91.0376761539685
200.52,91.0385885073966
200.88,91.0394835949104
201.24,91.0403614170821
201.6,91.041221974485
201.96,91.0420652676933
202.32,91.0428912972819
202.68,91.0437000638272
203.04,91.0444915679061
203.4,91.0452658100966
203.76,91.0460227909775
204.12,91.0467625111287
204.48,91.0474849711312
204.84,91.0481901715665
205.2,91.0488781130175
205.56,91.0503057591093
205.92,91.0526567202024
206.28,91.0550118781595
206.64,91.0573712886979
207,91.0597350089354
207.36,91.0621030973913
207.72,91.0644756139854
208.08,91.0668526200395
208.44,91.0692341782756
208.8,91.0716203528176
209.16,91.0740112091898
209.52,91.0764068143182
209.88,91.0788072365298
210.24,91.0812125455524
210.6,91.0836228125153
210.96,91.0860381099486
211.32,91.0884585117836
211.68,91.090884093353
212.04,91.0933149313902
212.4,91.09575110403
212.76,91.0981926908084
213.12,91.1006397726619
213.48,91.1030924319288
213.84,91.1055507523481
214.2,91.1080148190604
214.56,91.1104847186068
214.92,91.11296053893
215.28,91.1154423693734
215.64,91.117930300682
216,91.1204244250016
216.36,91.1229248358791
216.72,91.1254316282624
217.08,91.1279448985011
217.44,91.1250555691773
217.8,91.1178817441168
218.16,91.1107649675525
218.52,91.103705235973
218.88,91.0967025459087
219.24,91.0897568939326
219.6,91.0828682766596
219.96,91.0760366907471
220.32,91.0692621328944
220.68,91.062544599843
221.04,91.0558840883771
221.4,91.0492805953224
221.76,91.0427341175472
222.12,91.0255743460486
222.48,91.0080822300305
222.84,90.9904113636969
223.2,90.9725616258369
223.56,90.9545328972601
223.92,90.9363250607964
224.28,90.917938001296
224.64,90.899371605629
225,90.8806257626865
225.36,90.8617003633794
225.72,90.842595300639
226.08,90.8233104694168
226.44,90.8038457666847
226.8,90.7842010914351
227.16,90.7643763446803
227.52,90.7443714294531
227.88,90.7241862508066
228.24,90.7038207158142
228.6,90.6832747335695
228.96,90.6625482151867
229.32,90.6416410737998
229.68,90.6205532245632
230.04,90.5992845846522
230.4,90.5778350732615
230.76,90.5562046116069
231.12,90.5343931229238
231.48,90.5124005324685
231.84,90.4902267675171
232.2,90.4678717573663
232.56,90.445335433333
232.92,90.4226177287545
233.28,90.3897102464344
233.64,90.3557550381205
234,90.3217802953682
234.36,90.272166077829
234.72,90.2223087004241
235.08,90.1728117437814
235.44,90.1236748152588
235.8,90.0748975685578
236.16,90.0264797037251
236.52,89.9784209671511
236.88,89.9307211515703
237.24,89.8833800960615
237.6,89.8363976860478
237.96,89.7897738532967
238.32,89.7435085759191
238.68,89.6976018783708
239.04,89.6520538314519
239.4,89.6068645523063
239.76,89.5623991437509
240.12,89.5183480179978
240.48,89.4743751371904
240.84,89.4304807215501
241.2,89.3866650388885
241.56,89.3429284046079
241.92,89.299271181702
242.28,89.2556937807552
242.64,89.2121966599423
243,89.1687803250299
243.36,89.1254453293743
243.72,89.0821922739236
244.08,89.039021807216
244.44,88.9959346253813
244.8,88.9529314721397
245.16,88.9100131388023
245.52,88.8671804642709
245.88,88.8244343350387
246.24,88.781775685189
246.6,88.6904828679251
246.96,88.6009725804676
247.32,88.5403533515845
247.68,88.5439907643622
248.04,88.5503633296158
248.4,88.5594745073138
248.76,88.5713278324877
249.12,88.5859269152305
249.48,88.6032754406981
249.84,88.6233771691083
250.2,88.6462359357407
250.56,88.6718556509376
250.92,88.7002403001031
251.28,88.731393943704
251.64,88.7653207172685
252,88.8020248313876
252.36,88.8415105717144
252.72,88.8837822989639
253.08,88.9288444489135
253.44,88.9767015324028
253.8,89.0273581353334
254.16,89.0808189186692
254.52,89.1370886184362
254.88,89.1961720457228
255.24,89.2580740866793
255.6,89.3227997025184
255.96,89.3903539295149
256.32,89.4607418790058
256.68,89.5339687373903
257.04,89.6100397661291
257.4,89.6880626316964
257.76,89.8545306946742
258.12,90.1101001588196
258.48,90.387002570116
258.84,90.7218973291566
259.2,91.1150307569796
259.56,91.5663763148524
259.92,92.0759095056404
260.28,92.6436078738068
260.64,93.2694510054121
261,93.9534205281146
261.36,94.6955001111701
261.72,95.4956754654322
262.08,96.3539343433519
262.44,97.2702665389783
262.8,98.2446638879576
263.16,99.2771202675336
263.52,100.367631596548
263.88,101.51619583544
264.24,102.722812986248
264.6,103.987485092604
264.96,105.310216239742
265.32,103.648213924405
265.68,101.027101145836
266.04,98.4114234689843
266.4,95.8011924154067
266.76,93.1964224930355
267.12,90.5971311961827
267.48,88.0033390055383
267.84,85.4150693881716
268.2,82.8323487975286
268.56,80.2552066734353
268.92,77.6836754420953
269.28,75.1133154523958
269.64,72.5324501299872
270,70.0370667725608
270.36,67.5525449300952
270.72,65.0783888884949
271.08,62.6147879289294
271.44,60.1619625653886
271.8,57.7201645446845
272.16,55.2896768464502
272.52,52.8708136831403
272.88,50.4639205000291
273.24,48.0693739752138
273.6,45.6875820196122
273.96,43.3189837769633
274.32,40.9640496238268
274.68,38.6232811695844
275.04,37.3310380857803
275.4,39.0226297792107
275.76,40.753567246466
276.12,42.5239456824395
276.48,44.3338565878151
276.84,46.1833877690675
277.2,48.0726233384614
277.56,50.0016437140529
277.92,51.970525619688
278.28,53.9793420850034
278.64,56.0281624454259
279,58.1170523421738
279.36,60.2460737222555
279.72,62.4152848384694
280.08,65.1696697950346
280.44,62.7014328047237
280.8,60.2956248815172
281.16,57.935845735104
281.52,55.6077250064346
281.88,53.2989222677201
282.24,50.9991270224338
282.6,48.7000587053104
282.96,46.3954666823456
283.32,44.0811302507974
283.68,41.7548586391838
284.04,39.4164910072852
284.4,37.0678964461435
284.76,34.712973978062
285.12,32.3576525566046
285.48,30.0098910665975
285.84,27.6796783241281
286.2,25.3790330765455
286.56,23.1220040024592
286.92,20.9246697117412
287.28,18.8051387455246
287.64,16.7835495762039
288,14.8820706074352
288.36,13.1249001741353
288.72,11.5382665424834
289.08,10.1504279099195
289.44,8.99167240514544
289.8,8.09431808812395
290.16,7.68461577494879
290.52,8.26000258190658
290.88,9.08534163007909
291.24,10.1206191422098
291.6,11.3304530304814
291.96,12.6840928965161
292.32,14.1554200313754
292.68,15.7229474155613
293.04,17.3698197190142
293.4,19.083813301115
293.76,20.8573362106835
294.12,22.6874281859794
294.48,24.5757606547012
294.84,26.5286367339885
295.2,29.21870306567
295.56,27.1226068774795
295.92,24.9590442701736
296.28,22.6967050350971
296.64,20.3316898177761
297,17.887510117917
297.36,15.4150882894073
297.72,12.9927575403139
298.08,10.7262619328853
298.44,8.74875638355057
298.8,7.22080666291905
299.16,6.33038939578088
299.52,6.29289206110637
299.88,7.35111299204705
300.24,9.10664022632159
300.6,10.9945212093769
300.96,13.0965840589701
301.32,15.3645167617124
301.68,17.7552182076253
302.04,20.2307981901406
302.4,22.7585774061013
302.76,25.3110874557599
303.12,27.8660708427794
303.48,30.4064809742334
303.84,32.9204821606051
304.2,35.4014496157897
304.56,37.8479694570912
304.92,40.2638387052246
305.28,38.9674380427515
305.64,37.6079490539732
306,36.309470444415
306.36,35.0718784496723
306.72,33.8950623514721
307.08,32.778924477672
307.44,31.7233802022612
307.8,30.7283579453597
308.16,29.793799173219
308.52,28.919658398221
308.88,28.1059031788795
309.24,27.3525141198388
309.6,26.6594848718749
309.96,25.994133781925
310.32,25.289782426013
310.68,25.0151959553911
311.04,24.6927825035257
311.4,24.3661400127855
311.76,24.051057112924
312.12,23.7475459221599
312.48,23.4556205443041
312.84,23.1752970687598
313.2,22.9065935705225
313.56,22.6495301101801
313.92,22.4041287339128
314.28,22.1704134734933
314.64,21.9484103462861
315,21.7381473552487
315.36,21.5396544889304
315.72,21.3529637214731
316.08,21.178109012611
316.44,21.0151263076704
316.8,20.8640535375703
317.16,20.7249306188218
317.52,20.6056079294372
317.88,20.4915992629351
318.24,20.3794261192079
318.6,20.2690941222632
318.96,20.1606093377879
319.32,20.0539782731476
319.68,19.9492078773872
320.04,19.8463055412306
320.4,19.7452790970809
320.76,19.66339493912
321.12,19.5847550679012
321.48,19.5083601879519
321.84,19.4342064578448
322.2,19.3622898440524
322.56,19.292606120947
322.92,19.2251508708007
323.28,19.1599194837854
323.64,19.0969071579729
324,19.0416511143439
324.36,18.9938523759128
324.72,18.9464779426503
325.08,18.8995278453995
325.44,18.8530021178272
325.8,18.8069007964234
326.16,18.7612239205018
326.52,18.7159715321995
326.88,18.6711436764769
327.24,18.626740401118
327.6,18.5827617567303
327.96,18.5392077967447
328.32,18.4960785774157
328.68,18.4533741578211
329.04,18.4110945998621
329.4,18.3692399682636
329.76,18.3278103305738
330.12,18.2868057571646
330.48,18.2462263212309
330.84,18.2060720987915
331.2,18.1663431686886
331.56,18.1270396125877
331.92,18.0881615149779
332.28,18.0497089631716
332.64,18.011682047305
333,17.9740808603373
333.36,17.9430107422829
333.72,17.9232283799501
334.08,17.8999079780824
334.44,17.8756423647115
334.8,17.8515746784604
335.16,17.8277043745735
335.52,17.8040309177977
335.88,17.7805537823816
336.24,17.7572724520762
336.6,17.7341864201343
336.96,17.7112951893112
337.32,17.6885982718641
337.68,17.666095189552
338.04,17.6437854736366
338.4,17.6216686648812
338.76,17.5997443135515
339.12,17.5780119794151
339.48,17.5564712317419
339.84,17.5351216493036
340.2,17.5139628203745
340.56,17.4929943427304
340.92,17.4722158236497
341.28,17.4516268799125
341.64,17.4312271378014
342,17.4110162331008
342.36,17.3909938110973
342.72,17.3711595265797
343.08,17.3514535027
343.44,17.3318612186598
343.8,17.3124539262523
344.16,17.2932313092045
344.52,17.274193060634
344.88,17.255338883049
345.24,17.2366684883485
345.6,17.2181815978217
345.96,17.1998779421488
346.32,17.1817572614002
346.68,17.1638193050375
347.04,17.1460638319121
347.4,17.1284906102666
347.76,17.1110994177341
348.12,17.0938900413381
348.48,17.0768622774927
348.84,17.060015932003
349.2,17.0433508200642
349.56,17.0268667662623
349.92,17.010563604574
350.28,16.9944411783664
350.64,16.9784993403974
351,16.9632612129304
351.36,16.9494523595596
351.72,16.9369688899656
352.08,16.9247819289759
352.44,16.9126065364462
352.8,16.9004427079819
353.16,16.8882904393465
353.52,16.8761497264613
353.88,16.8640205654057
354.24,16.8519029524169
354.6,16.83979688389
354.96,16.827702356378
355.32,16.8156193665919
355.68,16.8035479114007
356.04,16.7914879878311
356.4,16.7794395930678
356.76,16.7674027244535
357.12,16.7553773794888
357.48,16.7433635558321
357.84,16.7313612512999
358.2,16.7193704638665
358.56,16.7073911916641
358.92,16.6954234329829
359.28,16.683467186271
359.64,16.6715224501344
360,16.6595892233369
