"Distance [mm]","Mag_H [kA_per_meter] - Freq='1MHz' Phase='0deg'"
91.44,3.66255242060989
91.8,4.59374372568572
92.16,3.44217874295708
92.52,1.251450267371
92.88,1.62099726133875
93.24,1.83883190837726
93.6,1.01536213505481
93.96,0.991919878071946
94.32,1.80047899963229
94.68,2.92427568889238
95.04,3.46111251460105
95.4,4.57881103011289
95.76,5.72332190974779
96.12,6.88846728496411
96.48,8.06687108688258
96.84,9.24995904628629
97.2,9.19022222501866
97.56,8.13328015509814
97.92,7.12903503808851
98.28,6.18062423952392
98.64,5.2938579028982
99,4.49195786111862
99.36,3.88784817578611
99.72,3.31625043884291
100.08,2.91895453781565
100.44,2.55323747807935
100.8,2.1437036034245
101.16,1.68080454952233
101.52,1.27576489124107
101.88,0.950977315773763
102.24,0.724119045432157
102.6,0.608151837646623
102.96,0.611321984966186
103.32,0.737160315058521
103.68,0.984482190709951
104.04,1.34738750982545
104.4,1.7427788673227
104.76,2.15102648416484
105.12,2.6048479912122
105.48,3.10694453923383
105.84,3.65966933086897
106.2,4.42641090091449
106.56,5.35383720178738
106.92,6.23734869260746
107.28,7.07385520254023
107.64,7.86517631603603
108,8.61804137282937
108.36,7.99183833160671
108.72,6.89407112675379
109.08,5.84441116611024
109.44,4.7661617382035
109.8,3.64318176504627
110.16,2.5198858021366
110.52,1.50124403845776
110.88,0.752782296478385
111.24,0.500582032152352
111.6,1.03128033491886
111.96,2.6920699277024
112.32,0.706616596911286
112.68,2.48147875548447
113.04,4.4952151992055
113.4,3.37125037874437
113.76,2.50272529486401
114.12,2.0470257482241
114.48,1.83289048585263
114.84,1.36041120114597
115.2,1.53592714496206
115.56,2.52925134203991
115.92,3.42174823481017
116.28,4.22897380604173
116.64,4.90414416484998
117,5.68042287046989
117.36,3.06643079423529
117.72,0.768356916663351
118.08,1.39856717071026
118.44,0.816793648648186
118.8,1.04515117634557
119.16,1.80571721547963
119.52,2.87356479267496
119.88,4.07676249950351
120.24,5.2963744924845
120.6,6.46646049308456
120.96,7.57407578771764
121.32,8.65927122774499
121.68,9.81509322947523
122.04,10.2367548025731
122.4,9.30034679321428
122.76,8.43004134488537
123.12,7.62587106436457
123.48,6.88790179482472
123.84,6.21623261583341
124.2,5.6109958433527
124.56,5.07235702973936
124.92,4.60051496374482
125.28,4.19570167051511
125.64,3.86498551434253
126,3.63889212828318
126.36,3.41769104925149
126.72,3.20127554032138
127.08,2.98794695793809
127.44,2.78519768276178
127.8,2.59723389825271
128.16,2.42405507893756
128.52,2.2656590063264
128.88,2.12204176891268
129.24,1.99319776217329
129.6,1.8791196885685
129.96,1.77979855754195
130.32,1.69522368552071
130.68,1.6220854261887
131.04,1.55046682999501
131.4,1.47989202356461
131.76,1.41036628224219
132.12,1.34189511988108
132.48,1.27448428884335
132.84,1.20813977999971
133.2,1.14286782272961
133.56,1.07867488492117
133.92,1.01556767297119
134.28,0.953553131785185
134.64,0.896462367163319
135,0.855999663688212
135.36,0.816513500887404
135.72,0.778010243164287
136.08,0.740496491603016
136.44,0.703979083968531
136.8,0.668465094706532
137.16,0.633961834943498
137.52,0.600476852486675
137.88,0.568017931824087
138.24,0.536593094124519
138.6,0.50621059723754
138.96,0.476878935693479
139.32,0.448606840703446
139.68,0.421403280159314
140.04,0.395277458633736
140.4,0.37023881738013
140.76,0.347405167497283
141.12,0.333795013728927
141.48,0.320358939954849
141.84,0.307088346461413
142.2,0.293975176482496
142.56,0.281011916199491
142.92,0.268191594741299
143.28,0.255507784184341
143.64,0.242954599552546
144,0.230526698817361
144.36,0.218219282897742
144.72,0.206028095660162
145.08,0.193949423918604
145.44,0.181980097434568
145.8,0.170117488917064
146.16,0.158359514022619
146.52,0.147774687936518
146.88,0.141778809759757
147.24,0.135941780940354
147.6,0.130267175082641
147.96,0.124758732019507
148.32,0.119420357812397
148.68,0.114256124751317
149.04,0.109270271354828
149.4,0.104467202370049
149.76,0.0998514887726583
150.12,0.0954278677668901
150.48,0.0912012427855381
150.84,0.0871766834899516
151.2,0.0833594257700398
151.56,0.0797548717442675
151.92,0.0763685897596592
152.28,0.0732063143917955
152.64,0.0702739464448162
153,0.067948524331646
153.36,0.0658290685764127
153.72,0.0637471840556219
154.08,0.0617022397620624
154.44,0.0596936212123846
154.8,0.0577207304471027
155.16,0.0557829860305941
155.52,0.053879823051098
155.88,0.0520106931207175
156.24,0.0501750643754182
156.6,0.0483724214750289
156.96,0.0466022656032409
157.32,0.044864114467609
157.68,0.0431575022995505
158.04,0.0414819798543459
158.4,0.0398371144111382
158.76,0.038222489772934
159.12,0.0366377062666022
159.48,0.0350823807428751
159.84,0.0335561465763474
160.2,0.0320586536654775
160.56,0.0305895684325858
160.92,0.0291485738238565
161.28,0.0277353693093364
161.64,0.0263496708829348
162,0.0249912110624247
162.36,0.0236597388894413
162.72,0.0223550199294835
163.08,0.0210768362719122
163.44,0.0198249865299522
163.8,0.0192988410552028
164.16,0.0188061676108135
164.52,0.0183351481831931
164.88,0.0178853012244061
165.24,0.0174561290732857
165.6,0.0170471179554339
165.96,0.0166577379832215
166.32,0.016287443155788
166.68,0.0159356713590414
167.04,0.0156018443656588
167.4,0.0152853678350857
167.76,0.0149856313135365
168.12,0.0147020082339944
168.48,0.0144338559162111
168.84,0.0141805155667073
169.2,0.0139413122787721
169.56,0.0137155550324637
169.92,0.0135025366946087
170.28,0.0133015340188027
170.64,0.0131118076454098
171,0.0129273672651711
171.36,0.0127434359417705
171.72,0.0125662519364502
172.08,0.0123959145586475
172.44,0.0122325093918118
172.8,0.0120761082934051
173.16,0.0119267693949011
173.52,0.011784537101786
173.88,0.0116494420935584
174.24,0.0115215013237289
174.6,0.0114007180198203
174.96,0.0112870816833677
175.32,0.0111805680899186
175.68,0.0110811392890324
176.04,0.010988743604281
176.4,0.0109033156332485
176.76,0.010824776247531
177.12,0.0107530325927372
177.48,0.0106879780884876
177.84,0.0106294924284154
178.2,0.0105774415801656
178.56,0.0105316777853957
178.92,0.0104920395597755
179.28,0.0104583516929866
179.64,0.0104304252487233
180,0.0104080575646919
180.36,0.0103910322526109
180.72,0.0103791191982113
181.08,0.0103720745612359
181.44,0.0103696407754402
181.8,0.0103715465485916
182.16,0.0103775068624697
182.52,0.0103872229728667
182.88,0.0104003824095866
183.24,0.0103972099068839
183.6,0.0103941608706163
183.96,0.0103972931230404
184.32,0.0104065717248341
184.68,0.0104219626015929
185.04,0.0104434325438309
185.4,0.01047094920698
185.76,0.0105044811113902
186.12,0.0105439976423295
186.48,0.0105894690499842
186.84,0.0106408664494584
187.2,0.0106981618207745
187.56,0.0107613280088729
187.92,0.0108303387236119
188.28,0.0111044791542556
188.64,0.0115532591076734
189,0.0120138471847217
189.36,0.0124862572192833
189.72,0.012970502453822
190.08,0.0134665955393838
190.44,0.0139745485355958
190.8,0.0144943729106671
191.16,0.0150260795413878
191.52,0.0155696787131302
191.88,0.0161251801198478
192.24,0.0166925928640755
192.6,0.0172719254569303
192.96,0.0178631858181104
193.32,0.0184663812758956
193.68,0.0190815185671473
194.04,0.0197086038373086
194.4,0.020347642640404
194.76,0.0209986399390396
195.12,0.0216616001044032
195.48,0.022336526916264
195.84,0.0230234235629729
196.2,0.0237222926414622
196.56,0.024433136157246
196.92,0.0251559555244198
197.28,0.0258907515656609
197.64,0.0266375245122277
198,0.0273962740039607
198.36,0.0281669990892815
198.72,0.0289496982251939
199.08,0.0296785994779124
199.44,0.0302385102104109
199.8,0.0309129439957906
200.16,0.0316990883743092
200.52,0.0325941806994722
200.88,0.0335955081380337
201.24,0.0347004076699959
201.6,0.0359062660886093
201.96,0.0372105200003728
202.32,0.0386106558250336
202.68,0.0401042097955869
203.04,0.0416887679582766
203.4,0.0433619661725945
203.76,0.0451214901112812
204.12,0.0469650752603248
204.48,0.0488905069189625
204.84,0.0508956201996792
205.2,0.0533379924672165
205.56,0.0559691659049882
205.92,0.0587464793154042
206.28,0.0616706910010149
206.64,0.0647425470984735
207,0.0679627815785332
207.36,0.0713321162460501
207.72,0.0748512607399809
208.08,0.0785209125333845
208.44,0.082341756933421
208.8,0.0863144670813517
209.16,0.0904397039525403
209.52,0.0947181163564513
209.88,0.0991503409366514
210.24,0.103737002170808
210.6,0.108478712370691
210.96,0.113376071682171
211.32,0.118429668085221
211.68,0.123640077393914
212.04,0.129007863256427
212.4,0.134533577155036
212.76,0.14021775840612
213.12,0.14606093416016
213.48,0.152080118111494
213.84,0.158852911232783
214.2,0.1665408259888
214.56,0.175144874261681
214.92,0.184666124328866
215.28,0.195105700863104
215.64,0.206464784932448
216,0.21874461400026
216.36,0.231946481925206
216.72,0.246049003689301
217.08,0.260527686851625
217.44,0.275232198439178
217.8,0.290168739864458
218.16,0.305343845998014
218.52,0.320764385168439
218.88,0.336437559162377
219.24,0.352370903224516
219.6,0.368572286057591
219.96,0.385049909822388
220.32,0.401812310137736
220.68,0.418868356080517
221.04,0.436227250185651
221.4,0.453898528446115
221.76,0.486658375150406
222.12,0.519841224932864
222.48,0.552212050625449
222.84,0.583788340958883
223.2,0.614591620946636
223.56,0.644647451884951
223.92,0.67398543135282
224.28,0.702639193212007
224.64,0.730646407607024
225,0.758048780965156
225.36,0.784892055996439
225.72,0.815495918827238
226.08,0.886800548129301
226.44,0.961131827788313
226.8,1.03837041896136
227.16,1.11839726224024
227.52,1.20109357765153
227.88,1.28634086465649
228.24,1.37402090215116
228.6,1.4640157484663
228.96,1.55620774136742
229.32,1.65413206850903
229.68,1.75844979484228
230.04,1.86813289612927
230.4,1.98305980407837
230.76,2.10311390654569
231.12,2.22818354753516
231.48,2.35816202719846
231.84,2.49294760183503
232.2,2.63244348389216
232.56,2.77655784196482
232.92,2.92520380079585
233.28,3.02578476460833
233.64,3.159417614594
234,3.3473767709078
234.36,3.58998361674596
234.72,3.88746305377737
235.08,4.2399435021438
235.44,4.64745690045969
235.8,5.10993870581238
236.16,5.62722789376182
236.52,6.19906695834093
236.88,6.82510191205524
237.24,7.50488228588305
237.6,8.23786112927562
237.96,9.02339501015673
238.32,9.76363252332563
238.68,8.61646097387453
239.04,7.53855909891177
239.4,6.43805004765888
239.76,5.27555603151946
240.12,4.06419832407987
240.48,2.86959726110851
240.84,1.80987224055656
241.2,1.05564172255726
241.56,0.830023229426553
241.92,1.40863334566263
242.28,0.697235250717006
242.64,3.08499109610605
243,5.39462032424736
243.36,4.81046394282415
243.72,3.65053917032912
244.08,2.53853354182869
244.44,1.65560065666055
244.8,1.12228711236237
245.16,0.99853250467135
245.52,1.28366942752451
245.88,1.91642347305861
246.24,2.77491323160996
246.6,3.67665029171487
246.96,4.38385657531282
247.32,1.93439496644384
247.68,0.772157585309435
248.04,2.84021497504314
248.4,1.50878760837296
248.76,0.64748714610824
249.12,0.868376046703425
249.48,1.94900468939204
249.84,2.83241137418664
250.2,3.38539972192354
250.56,4.63987869033739
250.92,5.8951429945965
251.28,7.13158910851264
251.64,8.33363734322587
252,9.48973184720263
252.36,7.32462117087094
252.72,6.49117555110921
253.08,5.71105033708211
253.44,4.98033068070133
253.8,4.29695011346555
254.16,3.66069054646038
254.52,3.07318227035868
254.88,2.53790395542018
255.24,2.06018265149186
255.6,1.64719378800759
255.96,1.30796117398844
256.32,1.05335699804245
256.68,0.896101828364757
257.04,0.85076461273756
257.4,0.933762678530093
257.76,1.12198063158329
258.12,1.3619999262471
258.48,1.65269405009547
258.84,1.91635683428404
259.2,2.23443798406722
259.56,2.61968005832703
259.92,3.06916167402542
260.28,3.58024143580754
260.64,4.15055793600207
261,4.77802975462077
261.36,5.4023724825882
261.72,6.15049657818778
262.08,7.01273387570323
262.44,7.96710499456713
262.8,9.00136227036112
263.16,9.15120696437661
263.52,7.96884170109308
263.88,6.89519276883517
264.24,5.83461732716882
264.6,4.74312527767979
264.96,3.62837926397384
265.32,2.54969467167602
265.68,1.61803962843172
266.04,0.996035003906011
266.4,0.897954409783733
266.76,1.58972419976952
267.12,1.71806193179651
267.48,1.28582168542264
267.84,3.43654357583983
268.2,4.89360704239512
268.56,4.02335046234591
268.92,2.89989513909125
269.28,1.86340545551721
269.64,1.15624965539271
270,0.922999843370498
270.36,1.21043198498648
270.72,1.96752590665986
271.08,3.04546529569299
271.44,4.19763770027208
271.8,5.07963452946616
272.16,4.26298417174001
272.52,2.12595801224084
272.88,0.884755226301353
273.24,1.11075773468789
273.6,0.577607609160638
273.96,0.936864576969646
274.32,1.86729390372106
274.68,2.93948337747029
275.04,3.68999502304132
275.4,4.75013275424677
275.76,5.92962034550175
276.12,7.15237596075672
276.48,8.32793805381105
276.84,9.45768517520091
277.2,8.36618689477201
277.56,7.51642968531799
277.92,6.71711663394938
278.28,5.96412321884005
278.64,5.25444089909206
279,4.58617711473513
279.36,3.95855528672736
279.72,3.37191481695476
280.08,2.82771108823143
280.44,2.32851546429929
280.8,1.8780152898285
281.16,1.4810138904172
281.52,1.15524219799768
281.88,0.939599893718627
282.24,0.797290691664407
282.6,0.730140864738758
282.96,0.739780537673412
283.32,0.931132639700522
283.68,1.28220802910366
284.04,1.69293038814262
284.4,2.15305884189691
284.76,2.65410699786878
285.12,3.18934294598351
285.48,3.75378925858899
285.84,4.34422299045602
286.2,4.95917567877807
286.56,5.59893334317177
286.92,6.26553648567626
287.28,6.96278009075361
287.64,7.69621362528868
288,8.47314103858905
288.36,8.25226324204357
288.72,7.15008292831331
289.08,6.10282977369629
289.44,5.01857363291492
289.8,3.87186400312003
290.16,2.70373002389204
290.52,1.62168047724018
290.88,0.799703787602818
291.24,0.478268021846958
291.6,0.964320889269054
291.96,2.63128974159453
292.32,0.950747753642235
292.68,1.70977828233213
293.04,4.46616278887376
293.4,3.66489600277283
293.76,2.62703456875232
294.12,1.67426012545539
294.48,1.03847501470625
294.84,0.86180228150997
295.2,1.19658567405317
295.56,2.00538964370342
295.92,3.16099934500924
296.28,4.44642063570087
296.64,5.55488007668912
297,6.08982493206614
297.36,3.80075595053655
297.72,1.38239852559407
298.08,1.26002144140833
298.44,0.913044815530406
298.8,1.27212411009498
299.16,2.09767437633075
299.52,3.1957845971205
299.88,4.41821768700026
300.24,5.66241049215984
300.6,6.87147379044247
300.96,8.03419229134564
301.32,9.18502463601988
301.68,10.4041033972695
302.04,11.6524234088348
302.4,10.4012950002692
302.76,8.97738689527025
303.12,7.78707458873886
303.48,7.05812132694619
303.84,6.66395907494155
304.2,6.28903046331542
304.56,5.93334601656151
304.92,5.54959297429419
305.28,5.18669344317983
305.64,4.84728928698239
306,4.53150943731587
306.36,4.23950604459682
306.72,3.97145447804461
307.08,3.72755332568112
307.44,3.55125881928594
307.8,3.40075179113465
308.16,3.25170151184096
308.52,3.10415683335353
308.88,2.95818537451753
309.24,2.81387352107453
309.6,2.67132642566258
309.96,2.53066800781614
310.32,2.4140500542233
310.68,2.30121086170983
311.04,2.23455403003904
311.4,2.16973027446211
311.76,2.10673508218089
312.12,2.04556390434354
312.48,1.98594580809395
312.84,1.91856239815832
313.2,1.85424240282694
313.56,1.79294450564765
313.92,1.73462030524475
314.28,1.67921431531905
314.64,1.62666396464779
315,1.57689959708471
315.36,1.52984447156003
315.72,1.49700611399751
316.08,1.48371450221268
316.44,1.47245838653578
316.8,1.46326391389789
317.16,1.44291079957142
317.52,1.41855116927454
317.88,1.39400061780143
318.24,1.36928707565721
318.6,1.34444747411382
318.96,1.31952774521
319.32,1.29458282175133
319.68,1.26967663731019
320.04,1.24488212622581
320.4,1.22028122360423
320.76,1.19596486531829
321.12,1.17203298800769
321.48,1.14859452907892
321.84,1.13776373459095
322.2,1.13197291797409
322.56,1.12626775889863
322.92,1.12064099057948
323.28,1.11508573778066
323.64,1.10959551681534
324,1.10416423554585
324.36,1.09878619338364
324.72,1.09345608128932
325.08,1.08816898177264
325.44,1.08292036889248
325.8,1.07770610825689
326.16,1.07252245702304
326.52,1.06736606389726
326.88,1.05997041154509
327.24,1.0458268796287
327.6,1.03201465797115
327.96,1.01847172676484
328.32,1.00513699814231
328.68,0.991950316176354
329.04,0.978852456879917
329.4,0.965785128206167
329.76,0.952690970048461
330.12,0.939513554240351
330.48,0.926197384555589
330.84,0.91268789670813
331.2,0.891598404803676
331.56,0.864645921554505
331.92,0.838480873416035
332.28,0.81308648619586
332.64,0.788445636197522
333,0.764540850220534
333.36,0.741354305560344
333.72,0.718867830008377
334.08,0.697062901851998
334.44,0.67849747313148
334.8,0.66563403375464
335.16,0.652903597770813
335.52,0.640306306740333
335.88,0.627842332422748
336.24,0.61551187677681
336.6,0.603315171960489
336.96,0.591252480330963
337.32,0.579324094444624
337.68,0.56753033705707
338.04,0.555871561123118
338.4,0.544348149796787
338.76,0.532960516431315
339.12,0.521709104579148
339.48,0.510594387991947
339.84,0.499616870620576
340.2,0.488777086615118
340.56,0.478075600324864
340.92,0.467513006298319
341.28,0.457089929283194
341.64,0.446807024226417
342,0.436664976274123
342.36,0.426664500771663
342.72,0.416806343263593
343.08,0.407091279493685
343.44,0.397520115404919
343.8,0.388093687139493
344.16,0.378578821138962
344.52,0.369097194124382
344.88,0.359754030094284
345.24,0.350548271821959
345.6,0.34147888655851
345.96,0.332544866032851
346.32,0.323745226451712
346.68,0.315079008499632
347.04,0.306545277338973
347.4,0.29834825298735
347.76,0.291125981535969
348.12,0.284031665314677
348.48,0.277062443284395
348.84,0.270216258819276
349.2,0.263491859706705
349.56,0.256888798147301
349.92,0.250407430754916
350.28,0.244048918556634
350.64,0.237815226992772
351,0.23170912591688
351.36,0.225734189595741
351.72,0.219894796709372
352.08,0.214196130351021
352.44,0.208644178027167
352.8,0.203245731657526
353.16,0.198008387575047
353.52,0.192940546525906
353.88,0.188051413669518
354.24,0.183350998578528
354.6,0.178850115238814
354.96,0.174560382049489
355.32,0.170494221822895
355.68,0.166664861784609
356.04,0.163086333573441
356.4,0.159773473241434
356.76,0.156741921253862
357.12,0.154008122489234
357.48,0.151698510535275
357.84,0.150685774909562
358.2,0.149775469626323
358.56,0.148967505398597
358.92,0.148261788610183
359.28,0.147658221315648
359.64,0.147156701240318
360,0.146757121780286
