"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,1.16359434830019
0.18,1.16448509263087
0.36,1.16536605156
0.54,1.16623716682852
0.72,1.16709838160145
0.9,1.16794964046782
1.08,1.16879088944078
1.26,1.1696220759575
1.44,1.17044314887922
1.62,1.17125405849124
1.8,1.17205475650293
1.98,1.17284519604772
2.16,1.17362533168307
2.34,1.17439511939053
2.52,1.17515451657571
2.7,1.17590348206827
2.88,1.17664197612192
3.06,1.17736996041445
3.24,1.17808739804771
3.42,1.17879425354759
3.6,1.17949049286406
3.78,1.18017608337114
3.96,1.1808509938669
4.14,1.1815151945735
4.32,1.18216865713714
4.5,1.18281135462807
4.68,1.18344326154062
4.86,1.18406435379317
5.04,1.18467460872816
5.22,1.1852740051121
5.4,1.18586252313555
5.58,1.18644014441312
5.76,1.18700685198351
5.94,1.18756263030945
6.12,1.18810746527775
6.3,1.18864134419926
6.48,1.18916425580892
6.66,1.18967619026569
6.84,1.19017713915263
7.02,1.19066709547684
7.2,1.19114605366948
7.38,1.19161400958577
7.56,1.19207096050499
7.74,1.19251690513049
7.92,1.19295184358966
8.1,1.19337577743398
8.28,1.19378870963895
8.46,1.19419064460417
8.64,1.19458158815328
8.82,1.19496154753398
9,1.19533053141803
9.18,1.19568854990126
9.36,1.19740775512672
9.54,1.19933314486543
9.72,1.20128034680715
9.9,1.20324939658206
10.08,1.2052403296962
10.26,1.20725318153145
10.44,1.20928798734552
10.62,1.21134478227195
10.8,1.21342360132014
10.98,1.21552447937529
11.16,1.21764745119848
11.34,1.21979255142658
11.52,1.22195981457235
11.7,1.22414927502434
11.88,1.22636096704697
12.06,1.22859492478048
12.24,1.23085118224095
12.42,1.2331297733203
12.6,1.23543073178628
12.78,1.23775409128249
12.96,1.24009988532836
13.14,1.24246814731915
13.32,1.24485891052597
13.5,1.24727220809576
13.68,1.24970807305129
13.86,1.25216653829119
14.04,1.25464763658991
14.22,1.25715140059773
14.4,1.25967786284078
14.58,1.26222705572102
14.76,1.26479901151627
14.94,1.26739376238014
15.12,1.27001134034213
15.3,1.27265177730754
15.48,1.27531510505752
15.66,1.27800135524906
15.84,1.28071055941498
16.02,1.28344274896394
16.2,1.28619795518045
16.38,1.28897620922482
16.56,1.29177754213325
16.74,1.29460198481773
16.92,1.29744956806612
17.1,1.30032032254209
17.28,1.30321427878517
17.46,1.30613146721072
17.64,1.30907191810992
17.82,1.31203566164982
18,1.31502272787328
18.18,1.318033146699
18.36,1.32106694792154
18.54,1.32412416121126
18.72,1.32720481611439
18.9,1.33030894205299
19.08,1.33343656832494
19.26,1.33658772410397
19.44,1.33976243843965
19.62,1.34296074025739
19.8,1.34618265835842
19.98,1.34942822141982
20.16,1.3526974579945
20.34,1.35599039651122
20.52,1.35930706527456
20.7,1.36264749246495
20.88,1.36601170613866
21.06,1.36939973422778
21.24,1.37281160454025
21.42,1.37624734475985
21.6,1.37970698244618
21.78,1.3831905450347
21.96,1.38669805983669
22.14,1.39022955403926
22.32,1.3937850547054
22.5,1.39736458877388
