"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
47.7,6.44231651075162
47.88,6.52271619960839
48.06,6.60439315116561
48.24,6.6873468921725
48.42,6.77157695338064
48.6,6.85708286954388
48.78,6.9438641794184
48.96,7.03192042576269
49.14,7.12125115533754
49.32,7.21185591890605
49.5,7.30373427123362
49.68,7.396885771088
49.86,7.49130998123922
50.04,7.5870064684596
50.22,7.68397480352382
50.4,7.78221456120882
50.58,7.88172532029388
50.76,7.98250666356059
50.94,8.08455817779281
51.12,8.18787945377679
51.3,8.29247008630101
51.48,8.39832967415626
51.66,8.50613659585867
51.84,8.62362001405412
52.02,8.74334767737041
52.2,8.86531671693564
52.38,8.9895243736954
52.56,9.11596799841289
52.74,9.24464505166886
52.92,9.37555310386162
53.1,9.50868983520701
53.28,9.64405303573846
53.46,9.78164060530699
53.64,9.92145055358109
53.82,10.0676958563032
54,10.2401574553015
54.18,10.4167676833852
54.36,10.5975236002526
54.54,10.7824226918907
54.72,10.9714628705756
54.9,11.1646424748725
55.08,11.3619602696356
55.26,11.5634154460082
55.44,11.7690076214225
55.62,11.9787368395998
55.8,12.1926035705503
55.98,12.432256717278
56.16,12.7571498860487
56.34,13.1014237564547
56.52,13.465137010319
56.7,13.8483470481718
56.88,14.2511099892501
57.06,14.6734806714982
57.24,15.1155126515672
57.42,15.5772582048154
57.6,16.0587683253079
57.78,16.5600927258171
57.96,17.081279837822
58.14,17.1182935911714
58.32,16.5435417312856
58.5,15.9716494513929
58.68,15.4029104429795
58.86,14.8377022693322
59.04,14.2764863655394
59.22,13.7198080384902
59.4,13.1682964668748
59.58,12.6226647011846
59.76,12.083709663712
59.94,11.5523121485502
60.12,11.0666535176759
60.3,10.6097391195468
60.48,10.1639033868857
60.66,9.73013513423496
60.84,9.309630349356
61.02,8.90379219322945
61.2,8.51423100005498
61.38,8.14276427725138
61.56,7.79141670545654
61.74,7.46242013852746
61.92,7.15821360354026
62.1,7.82774649664345
62.28,8.47159207377969
62.46,9.16669821612163
62.64,9.90718583030648
62.82,10.6882274243212
63,11.5060471075027
63.18,11.5562179654435
63.36,11.1572922742479
63.54,10.7612130034131
63.72,10.3687110415651
63.9,9.98071277814778
64.08,9.59834010342295
64.26,9.22291040847007
64.44,8.85593658518645
64.62,8.49912702628716
64.8,8.15438562530516
64.98,7.82381177659109
65.16,7.51863643561189
65.34,7.23468937028977
65.52,6.97402579303745
