"Distance [mm]","Mag_H [kA_per_m] - Freq='1MHz' Phase='0deg'"
0,18.5807436714336
0.18,18.5845408252569
0.36,18.588336039207
0.54,18.5921292627293
0.72,18.5959204463209
0.9,18.5997095415303
1.08,18.6034965009578
1.26,18.6072812782552
1.44,18.611063828126
1.62,18.6148441063251
1.8,18.6186220696593
1.98,18.6223976759869
2.16,18.6261708842176
2.34,18.6299416543129
2.52,18.6337099472859
2.7,18.6374757252013
2.88,18.6412389511754
3.06,18.6449995893761
3.24,18.6487576050228
3.42,18.6525129643867
3.6,18.6562656347904
3.78,18.6600155846084
3.96,18.6637627832664
4.14,18.6675072012421
4.32,18.6712488100646
4.5,18.6749875823146
4.68,18.6787234916243
4.86,18.682456512678
5.04,18.6861866212109
5.22,18.6899137940104
5.4,18.6936380089152
5.58,18.6973592448156
5.76,18.7010774816536
5.94,18.7047927004229
6.12,18.7085048831686
6.3,18.7122140129874
6.48,18.7159200740279
6.66,18.71962305149
6.84,18.7233229316254
7.02,18.7270197017372
7.2,18.7307133501802
7.38,18.7344038663609
7.56,18.7380912407375
7.74,18.7417754648194
7.92,18.7454565311679
8.1,18.7491344333959
8.28,18.7528091661679
8.46,18.7564807251999
8.64,18.7601491072597
8.82,18.7638143101663
9,18.7674763327908
9.18,18.7711351750557
9.36,18.7786399980954
9.54,18.7863781333122
9.72,18.7941908297363
9.9,18.8020780700782
10.08,18.8100398372003
10.26,18.8180761141169
10.44,18.8261868839945
10.62,18.8343721301512
10.8,18.8426318360571
10.98,18.8509659853343
11.16,18.8593745617568
11.34,18.8678575492504
11.52,18.8764149318931
11.7,18.8850466939146
11.88,18.8937528196965
12.06,18.9025332937725
12.24,18.9113881008281
12.42,18.9203172257007
12.6,18.9293206533798
12.78,18.9383983690066
12.96,18.9475503578743
13.14,18.9567766054282
13.32,18.9660770972652
13.5,18.9754518191344
13.68,18.9849007569367
13.86,18.994423896725
14.04,19.004021224704
14.22,19.0136927272303
14.4,19.0234383908128
14.58,19.0332582021117
14.76,19.0431521479398
14.94,19.0531202152612
15.12,19.0631623911925
15.3,19.0732786630017
15.48,19.083469018109
15.66,19.0937334440866
15.84,19.1040719286584
16.02,19.1144844597004
16.2,19.1249710252405
16.38,19.1355316134584
16.56,19.1461662126858
16.74,19.1568748114063
16.92,19.1676573982556
17.1,19.1785139620211
17.28,19.1894444916422
17.46,19.2004489762102
17.64,19.2115274049685
17.82,19.222679767312
18,19.2339060527881
18.18,19.2452062510956
18.36,19.2565803520855
18.54,19.2680283457608
18.72,19.2795502222762
18.9,19.2911459719384
19.08,19.302815585206
19.26,19.3145590526897
19.44,19.3263763651519
19.62,19.3382675135071
19.8,19.3502324888216
19.98,19.3622712823136
20.16,19.3743838853533
20.34,19.3865702894629
20.52,19.3988304863164
20.7,19.4111644677398
20.88,19.4235722257109
21.06,19.4360537523595
21.24,19.4486090399675
21.42,19.4612380809683
21.6,19.4739408679477
21.78,19.4867173936431
21.96,19.499567650944
22.14,19.5124916328917
22.32,19.5254893326795
22.5,19.5385607436526
22.68,19.5517058593081
22.86,19.564924673295
23.04,19.5782171794145
23.22,19.5915833716192
23.4,19.6050232440142
23.58,19.618536790856
23.76,19.6321240065534
23.94,19.645784885667
24.12,19.6595194229093
24.3,19.6733276131448
24.48,19.6872094513897
24.66,19.7011649328125
24.84,19.7180945988946
25.02,19.7391719764738
25.2,19.7603768214054
25.38,19.7817091477353
25.56,19.8031689694784
25.74,19.8247563006183
25.92,19.8464711551073
26.1,19.8683135468669
26.28,19.890283489787
26.46,19.9123809977268
26.64,19.934606084514
26.82,19.9569587639453
27,19.979439049786
27.18,20.0020469557707
27.36,20.0247824956023
27.54,20.047645682953
27.72,20.0706365314634
27.9,20.0937550547434
28.08,20.1170012663714
28.26,20.1403751798947
28.44,20.1638768088295
28.62,20.1875061666609
28.8,20.2112632668427
28.98,20.2351481227976
29.16,20.2591607479172
29.34,20.2833011555617
29.52,20.3075693590604
29.7,20.3319653717114
29.88,20.3564892067815
30.06,20.3811408775065
30.24,20.4059203970908
30.42,20.430827778708
30.6,20.4558630355002
30.78,20.4810261805785
30.96,20.5063172270228
31.14,20.5317361878818
31.32,20.5572830761732
31.5,20.5829579048833
31.68,20.6087606869675
31.86,20.6346914353498
32.04,20.6607501629231
32.22,20.6869368825492
32.4,20.7132516070587
32.58,20.739694349251
32.76,20.7662651218946
32.94,20.7929639377264
33.12,20.8197908094524
33.3,20.8467457497474
33.48,20.873828771255
33.66,20.9010398865878
33.84,20.928379108327
34.02,20.9558464490228
34.2,20.9834419211941
34.38,21.0111655373288
34.56,21.0390173098835
34.74,21.0669972512837
34.92,21.0951053739238
35.1,21.123341690167
35.28,21.1517062123452
35.46,21.1801989527592
35.64,21.2088199236788
35.82,21.2375691373426
36,21.2664466059577
36.18,21.2954523417005
36.36,21.3245863567159
36.54,21.353848663118
36.72,21.3832392729892
36.9,21.4127581983813
37.08,21.4424054513145
37.26,21.4721810437782
37.44,21.5020849877303
37.62,21.5321172950978
37.8,21.5622779777763
37.98,21.5925670476306
38.16,21.6229845164939
38.34,21.6535303961685
38.52,21.6842046984256
38.7,21.7150074350049
38.88,21.7459386176153
39.06,21.7769982579345
39.24,21.8081863676087
39.42,21.8395029582533
39.6,21.8709480414525
39.78,21.902521628759
39.96,21.9342237316948
40.14,21.9660543617504
40.32,21.9980135303854
40.5,22.030101249028
40.68,22.0623175290752
40.86,22.0946623818933
41.04,22.1271358188168
41.22,22.1597378511495
41.4,22.1924684901639
41.58,22.2253277471011
41.76,22.2583156331717
41.94,22.2914321595542
42.12,22.3246773373968
42.3,22.3698026701579
42.48,22.4190385110153
42.66,22.4684685174385
42.84,22.5180929357792
43.02,22.5679120198556
43.2,22.6179260309524
43.38,22.6681352378208
43.56,22.718539916678
43.74,22.7691403512082
43.92,22.8199368325615
44.1,22.8709296593551
44.28,22.9221191376718
44.46,22.9735055810615
44.64,23.0250893105402
44.82,23.0768706545904
45,23.1288499491611
45.18,23.1810275376677
45.36,23.233403770992
45.54,23.2859790074822
45.72,23.338753612953
45.9,23.3917279606855
46.08,23.4449024314273
46.26,23.4982774133922
46.44,23.5535272974494
46.62,23.6130581235062
46.8,23.6730541085216
46.98,23.7335130019444
47.16,23.7944326000552
47.34,23.8558107459663
47.52,23.9176453296221
47.7,23.9799342877985
47.88,24.0426756041034
48.06,24.1058673089768
48.24,24.16950747969
48.42,24.2335942403467
48.6,24.2981257618819
48.78,24.363100262063
48.96,24.4285160054887
49.14,24.49437130359
49.32,24.5606645146294
49.5,24.6273940437014
49.68,24.6945583427323
49.86,24.7621559104804
50.04,24.8301852925356
50.22,24.8986450813196
50.4,24.9675339160863
50.58,25.0368504829211
50.76,25.1065935147413
50.94,25.1767617912963
51.12,25.2473541391668
51.3,25.318369431766
51.48,25.3898065893385
51.66,25.4626020343855
51.84,25.5478738273826
52.02,25.6357412273157
52.2,25.7262085441182
52.38,25.8192806952307
52.56,25.9149632056015
52.74,26.0132622076861
52.92,26.1141844414475
53.1,26.2177372543562
53.28,26.32392860139
53.46,26.4327670450342
53.64,26.5442617552816
53.82,26.6619037319281
54,26.8015028842134
54.18,26.9444467544476
54.36,27.0907401396992
54.54,27.240388138342
54.72,27.3933961500537
54.9,27.5497698758169
55.08,27.7095153179187
55.26,27.8726387799509
55.44,28.0391468668097
55.62,28.209046484696
55.8,28.3823448411151
55.98,28.5818290722687
56.16,28.8700318985058
56.34,29.1775800346317
56.52,29.5044683798404
56.7,29.8506925196446
56.88,30.2162487258758
57.06,30.6011339566848
57.24,31.0053458565412
57.42,31.4288827562336
57.6,31.8717436728697
57.78,32.3339283098761
57.96,32.8154370569982
58.14,32.7971773471017
58.32,32.1457343671085
58.5,31.4942529796841
58.68,30.8427594531951
58.86,30.19128336142
59.04,29.5398575835489
59.22,28.8885183041836
59.4,28.2373050133378
59.58,27.5862605064369
59.76,26.9354308843179
59.94,26.2848655532296
60.12,25.6781407500162
60.3,25.0958818169076
60.48,24.5168213111643
60.66,23.9409869922283
60.84,23.368410202317
61.02,22.7991258664232
61.2,22.2331724923151
61.38,21.6705921705364
61.56,21.111430574406
61.74,20.5557369600185
61.92,20.0035641662439
62.1,20.9384533637082
62.28,21.7244345005259
62.46,22.5318231627665
62.64,23.3606265100227
62.82,24.2108498164313
63,25.0824964706731
63.18,25.1001311863769
63.36,24.5847520898056
63.54,24.0660464262385
63.72,23.5440462223113
63.9,23.0187886376035
64.08,22.4903159646387
64.26,21.958675628884
64.44,21.4239201887505
64.62,20.8861073355931
64.8,20.3452998937103
64.98,19.8015658203447
65.16,19.2673235689679
65.34,18.7362923692556
65.52,18.2072394909602
65.7,17.6802238139453
65.88,17.1553155120712
66.06,16.6325960531949
66.24,16.1121581991701
66.42,15.594106005847
66.6,15.0785548230729
66.78,14.5656312946913
66.96,14.0554733585427
67.14,15.1828373247482
67.32,15.9685901444594
67.5,16.7769863097168
67.68,17.6075097460803
67.86,18.4597119364785
68.04,19.5707300837971
68.22,19.0323546912954
68.4,18.4896012805859
68.58,17.942529730862
68.76,17.3912206921903
68.94,16.835775585511
69.12,16.2763166026373
69.3,15.7129867062562
69.48,15.1459496299277
69.66,14.5753898780853
69.84,14.0015127260356
70.02,13.4212434883507
70.2,12.813788134791
70.38,12.2071980005326
70.56,11.6015755625052
70.74,10.9973048258329
70.92,10.3950513238354
71.1,9.79576211802651
71.28,9.20066579811563
71.46,8.61127248200649
71.64,8.02937381579813
71.82,7.45704297378413
72,6.89663465845368
72.18,7.83737583496874
72.36,8.18300210897899
72.54,8.5253680760992
72.72,8.86378142515355
72.9,9.19764079065415
73.08,9.52643575280073
73.26,9.84974683748094
73.44,10.1672455162702
73.62,10.4786942064316
73.8,10.7533714681046
73.98,10.9913888809633
74.16,11.2228685088608
74.34,11.4476505059265
74.52,11.6655893586765
74.7,11.8765538860126
74.88,12.0804272392232
75.06,12.2771069019828
75.24,12.4665046903522
75.42,12.6484790680239
75.6,12.8119073437473
75.78,12.9758767518352
75.96,13.1403803977142
76.14,13.3054116024093
76.32,13.4709639025445
76.5,13.6370310503425
76.68,13.8036070136244
76.86,13.9706859758103
77.04,14.1382623359187
77.22,14.306330708567
77.4,14.4748859239713
77.58,14.6439230279463
77.76,14.8134372819053
77.94,14.9834241628604
78.12,15.1538793634226
78.3,15.3247987918011
78.48,15.4961785718042
78.66,15.6680150428388
78.84,15.8403047599104
79.02,16.0133885611565
79.2,16.197759160349
79.38,16.3929679934381
79.56,16.5990012451813
79.74,16.8158460129776
79.92,17.0434903068677
80.1,17.2819230495343
80.28,17.531134076302
80.46,17.7911141351368
80.64,18.0618548866468
80.82,18.3433489040819
81,18.6355896733338
81.18,18.938571592936
81.36,19.2522899740635
81.54,19.5767410405336
81.72,19.911921928805
81.9,20.2578306879785
82.08,20.6144662797965
82.26,20.9818285786433
82.44,21.3599183715449
82.62,21.7908929883484
82.8,22.5309442180283
82.98,23.2452086544684
83.16,23.0055809039829
83.34,22.3962908570121
83.52,21.7882587080365
83.7,21.1815824633096
83.88,20.5763782743149
84.06,19.9727804377661
84.24,19.3709413956071
84.42,18.7710317350118
84.6,18.1732401883843
84.78,17.5777736333588
84.96,16.9848570927998
85.14,16.4384048341833
85.32,15.9091902692902
85.5,15.3850980252207
85.68,14.8663025674325
85.86,14.353015460759
86.04,13.8454853694097
86.22,13.3439980569696
86.4,12.8488763864001
86.58,12.3604803200381
86.76,11.8792069195967
86.94,11.4054903461646
87.12,12.3543229785302
87.3,13.1848031158396
87.48,14.0179007110588
87.66,14.8526896588399
87.84,15.6884433733745
88.02,16.9336905382901
88.2,16.458718925503
88.38,15.9818487108075
88.56,15.5031998300791
88.74,15.0229322797028
88.92,14.5412461165726
89.1,14.0583814580917
89.28,13.5746184821724
89.46,13.0902774272363
89.64,12.6057185922141
89.82,12.1213423365458
90,11.6375890801804
90.18,11.163907542968
90.36,10.6963907049509
90.54,10.2354452669164
90.72,9.78167261403309
90.9,9.33586881585015
91.08,8.89902462629788
91.26,8.47232548368731
91.44,8.05715151071056
91.62,7.65507751444048
91.8,7.26787298633102
91.98,6.89750210221681
92.16,7.82471137697148
92.34,8.51757513395362
92.52,9.22980676701365
92.7,9.95316480225823
92.88,10.6817181586554
93.06,11.6167182593249
93.24,11.1162724109417
93.42,10.6154180022253
93.6,10.1144682571246
93.78,9.61410975743247
93.96,9.11540244278504
94.14,8.61977961066244
94.32,8.12904791638806
94.5,7.64538737312927
94.68,7.17135135189672
94.86,6.70986658154503
95.04,6.26333338506443
95.22,5.82790829167216
95.4,5.41998053384188
95.58,5.05813823522942
95.76,4.75790649082938
95.94,4.53174736697552
96.12,4.38905990134049
96.3,4.33618010293593
96.48,4.37638095211249
96.66,4.50987240055976
96.84,4.73380137130636
97.02,4.65612667539736
97.2,4.43021771280584
97.38,4.24475078173867
97.56,4.10048048466869
97.74,3.99737067211633
97.92,3.93459444264969
98.1,3.91053414288447
98.28,3.92278136748398
98.46,3.96813695915919
98.64,4.04261100866866
98.82,4.1414228548186
99,4.25900108446287
99.18,4.38898353250288
99.36,4.47494417548464
99.54,4.56286613145208
99.72,4.65675455718953
99.9,4.7562961973792
100.08,4.86118888406998
100.26,4.97114153667737
100.44,5.08587416198357
100.62,5.20511785413741
100.8,5.3286147946544
100.98,5.45611825241668
101.16,5.58739258367307
101.34,5.722213232039
101.52,5.84410906245477
101.7,5.96352350685174
101.88,6.08631462180269
102.06,6.21237182026129
102.24,6.34158969985113
102.42,6.47386804286554
102.6,6.60911181626782
102.78,6.74723117169101
102.96,6.88814144543806
103.14,7.03176315848171
103.32,7.1780220164646
103.5,7.32684890969918
103.68,7.47817991316773
103.86,7.63195628652241
104.04,7.7881244740852
104.22,7.94663610484796
104.4,8.10744799247231
104.58,8.27052213528983
104.76,8.44938921383889
104.94,8.65695460837206
105.12,8.87127481480321
105.3,9.09250090591216
105.48,9.32079059477489
105.66,9.55630823476385
105.84,9.79922481954772
106.02,10.0497179830916
106.2,10.3079719996569
106.38,10.5795983802036
106.56,10.8890220952124
106.74,11.2157220639184
106.92,11.5594655475505
107.1,11.9200436990313
107.28,12.2972715629774
107.46,12.6909880756994
107.64,13.1010560652015
107.82,13.5273622511818
108,13.9698172450323
108.18,14.0443553822518
108.36,13.4512025063444
108.54,12.8619365492767
108.72,12.2770347250076
108.9,11.6971856958885
109.08,11.1232895726633
109.26,10.5564579144682
109.44,9.99801372883185
109.62,9.44949147167521
109.8,8.91263704731184
109.98,8.38940780844745
110.16,7.91830828414952
110.34,7.46955549514606
110.52,7.04196462789253
110.7,6.63925349039415
110.88,6.26545131347926
111.06,5.92489875079877
111.24,5.62224787882663
111.42,5.36246219685945
111.6,5.15081662701682
111.78,4.99289751424102
111.96,4.89460262629727
112.14,5.29575165949495
112.32,5.68459363922698
112.5,6.16867792274326
112.68,6.73460203956911
112.86,7.37012078734805
113.04,8.24103030029028
113.22,7.83542465722418
113.4,7.44048513418192
113.58,7.05871150306084
113.76,6.6931906218099
113.94,6.34759643443022
114.12,6.02618997097449
114.3,5.73381934754757
114.48,5.47591976630593
114.66,5.25851351545812
114.84,5.0882099692644
115.02,4.97096271525129
115.2,4.90582320666409
115.38,4.90294684160853
115.56,4.95899034727409
115.74,5.07024084147913
115.92,5.2326158326708
116.1,5.44166321992517
116.28,5.69256129294714
116.46,5.98011873207048
116.64,6.2987746082578
116.82,6.64259838310055
117,7.0052899088191
117.18,5.92501146822039
117.36,5.41762998013741
117.54,5.00800181707207
117.72,4.7219750981379
117.9,4.5845227724444
118.08,4.54036062013496
118.26,4.46358656356897
118.44,4.46057206736299
118.62,4.52956873758289
118.8,4.66783165717892
118.98,4.87161938598575
119.16,5.13619396072258
119.34,5.4558208949929
119.52,5.82376917928481
119.7,6.23231128097061
119.88,6.67272314430731
120.06,7.14874315615203
120.24,7.67236564953736
120.42,8.21633382091777
120.6,8.77773224429566
120.78,9.35399063749586
120.96,9.94288386216644
121.14,10.542531923778
121.32,11.1513999716241
121.5,11.768298298821
121.68,12.3923823423081
121.86,13.0231526828474
122.04,12.8028967446027
122.22,12.4017245685178
122.4,12.0126049770976
122.58,11.6355314519185
122.76,11.2704968236972
122.94,10.9174932722915
123.12,10.5765123266997
123.3,10.2475448650606
123.48,9.93157144436412
123.66,9.65614668845177
123.84,9.39430511974329
124.02,9.14603208582465
124.2,8.91131684426142
124.38,8.69015256259835
124.56,8.48253631835969
124.74,8.28846909904893
124.92,8.10795580214906
125.1,7.97866766718932
125.28,7.85916505364286
125.46,7.74176141558961
125.64,7.62646725490972
125.82,7.51329406336064
126,7.40225432257697
126.18,7.29336150407067
126.36,7.18663006923082
126.54,7.08207546932385
126.72,6.97971414549329
126.9,6.87956352876006
127.08,6.78164204002221
127.26,6.68596909005509
127.44,6.59256507951125
127.62,6.50145139892052
127.8,6.41265042868992
127.98,6.32618553910375
128.16,6.24730007827611
128.34,6.18755151693502
128.52,6.12906604724001
128.7,6.07183772495418
128.88,6.01586052990424
129.06,5.96112836598059
129.24,5.90763506113723
129.42,5.85537436739183
129.6,5.80433996082562
129.78,5.75452544158354
129.96,5.70592433387413
130.14,5.6585300859696
130.32,5.61233607020574
130.5,5.567335582982
130.68,5.52352184476147
130.86,5.48088800007092
131.04,5.43942711750065
131.22,5.39913218970467
131.4,5.35999613340062
131.58,5.32201178936976
131.76,5.28517192245698
131.94,5.24946922157083
132.12,5.21489629968345
132.3,5.18144569383068
132.48,5.15305991976951
132.66,5.12844148129837
132.84,5.10413311150968
133.02,5.08013387130705
133.2,5.05644280351233
133.38,5.03305893286562
133.56,5.00998126602529
133.74,4.98720879156794
133.92,4.96474047998844
134.1,4.94257528369988
134.28,4.92071213703364
134.46,4.89914995623934
134.64,4.87788763948484
134.82,4.85692406685624
135,4.83625810035794
135.18,4.81588858391254
135.36,4.79581434336092
135.54,4.77603418646221
135.72,4.75654690289376
135.9,4.73735126425123
136.08,4.71844602404848
136.26,4.69982991771765
136.44,4.68150166260909
136.62,4.66345995799147
136.8,4.65911609556225
136.98,4.65683337185248
137.16,4.65445893654809
137.34,4.65199277266505
137.52,4.64943486336288
137.7,4.64678519194462
137.88,4.64404374185682
138.06,4.64121049668961
138.24,4.6382854401766
138.42,4.63526855619493
138.6,4.63215982876529
138.78,4.62895924205188
138.96,4.62566678036245
139.14,4.62228242814825
139.32,4.61880617000407
139.5,4.61523799066824
139.68,4.6115778750226
139.86,4.60782580809252
140.04,4.60398177504692
140.22,4.60004576119822
140.4,4.59601775200237
140.58,4.59189773305887
140.76,4.58768569011073
140.94,4.58338160904449
141.12,4.57898547589022
141.3,4.57449727682153
141.48,4.56991699815553
141.66,4.56524462635288
141.84,4.56048014801776
142.02,4.55562354989789
142.2,4.55067481888449
142.38,4.54563394201234
142.56,4.54050090645974
142.74,4.53527569954848
142.92,4.52995830874394
143.1,4.52454872165498
143.28,4.51904692603402
143.46,4.51345290977699
143.64,4.50776666092333
143.82,4.50198816765606
144,4.49611741830167
144.18,4.49015440133022
144.36,4.48409910535528
144.54,4.47795151913395
144.72,4.47171163156685
144.9,4.46537943169815
145.08,4.45895490871553
145.26,4.45243805195019
145.44,4.44582885087689
145.62,4.43912729511388
145.8,4.43233337442296
145.98,4.42544707870946
146.16,4.41846839802224
146.34,4.41139732255365
146.52,4.40423384263963
146.7,4.3969779487596
146.88,4.38962963153651
147.06,4.38218888173687
147.24,4.3746556902707
147.42,4.36770864736301
147.6,4.36079166256033
147.78,4.35380358999351
147.96,4.34674442669393
148.14,4.33961416986032
148.32,4.33241281685883
148.5,4.32514036522297
148.68,4.31779681265366
148.86,4.31038215701916
149.04,4.30289639635516
149.22,4.29533952886472
149.4,4.28771155291826
149.58,4.28001246705362
149.76,4.27224226997601
149.94,4.26440096055801
150.12,4.25648853783959
150.3,4.24850500102814
150.48,4.24045034949837
150.66,4.23232458279243
150.84,4.22412770061982
151.02,4.21585970285744
151.2,4.20752058954958
151.38,4.19911036090789
151.56,4.19062901731142
151.74,4.18207655930661
151.92,4.17345298760727
152.1,4.16475830309461
152.28,4.1559925068172
152.46,4.14715559999102
152.64,4.13824758399942
152.82,4.12926846039314
153,4.12021823089029
153.18,4.11109689737638
153.36,4.1019044619043
153.54,4.09264092669434
153.72,4.08330629413413
153.9,4.07390056677872
154.08,4.06442374735054
154.26,4.0548758387394
154.44,4.04525684400248
154.62,4.03556676636438
154.8,4.02580560921704
154.98,4.01597337611982
155.16,4.00607007079944
155.34,3.99609569715003
155.52,3.98605025923306
155.7,3.97593376127743
155.88,3.96574620767942
156.06,3.95548760300264
156.24,3.94515795197816
156.42,3.9347572595044
156.6,3.92428553064713
156.78,3.91374277063955
156.96,3.90312898488225
157.14,3.89244417894316
157.32,3.88168835855763
157.5,3.87086152962838
157.68,3.85996369822551
157.86,3.84899487058653
158.04,3.83815992724973
158.22,3.82732501782153
158.4,3.81646346659351
158.58,3.80557525762253
158.76,3.79466037522444
158.94,3.7837188039741
159.12,3.77275052870536
159.3,3.76175553451105
159.48,3.75073380674299
159.66,3.739685331012
159.84,3.7286100931879
160.02,3.71750807939948
160.2,3.70637927603454
160.38,3.69522366973985
160.56,3.6840412474212
160.74,3.67283199624335
160.92,3.66159590363006
161.1,3.65033295726409
161.28,3.63904314508716
161.46,3.62772645530002
161.64,3.6163828763624
161.82,3.605012396993
162,3.59361500616953
162.18,3.5821906931287
162.36,3.57073944736619
162.54,3.55926125863668
162.72,3.54775611695386
162.9,3.53622401259037
163.08,3.5246649360779
163.26,3.51307887820707
163.44,3.50162642944714
163.62,3.49103142353423
163.8,3.48043340780735
163.98,3.46983234892115
164.16,3.45922821787457
164.34,3.44862099001084
164.52,3.43801064501756
164.7,3.42739716692657
164.88,3.41678054411409
165.06,3.4061607693006
165.24,3.39553783955093
165.42,3.38491175627419
165.6,3.37428252522382
165.78,3.36365015649756
165.96,3.35301466453748
166.14,3.34237606812993
166.32,3.33173439040561
166.5,3.3210896588395
166.68,3.3104419052509
166.86,3.29979116580344
167.04,3.28913748100504
167.22,3.27848089570792
167.4,3.26782145910866
167.58,3.2571592247481
167.76,3.24649425051141
167.94,3.23582659862809
168.12,3.22515633567192
168.3,3.21448353256101
168.48,3.20380826455779
168.66,3.19313061126897
168.84,3.1824506566456
169.02,3.17215458142456
169.2,3.16235089679719
169.38,3.15254139728357
169.56,3.1427259270638
169.74,3.13290433987995
169.92,3.12307649903613
170.1,3.11324227739849
170.28,3.10340155739518
170.46,3.0935542310164
170.64,3.08370019981434
170.82,3.07383937490325
171,3.06397167695938
171.18,3.05409703622103
171.36,3.04421539248848
171.54,3.03432669512409
171.72,3.0244309030522
171.9,3.01452798475919
172.08,3.00461791829346
172.26,2.99470069126545
172.44,2.9847763008476
172.62,2.9748447537744
172.8,2.96490606634234
172.98,2.95496026440995
173.16,2.94500738339778
173.34,2.9350474682884
173.52,2.92508057362641
173.7,2.91510676351843
173.88,2.90512611163311
174.06,2.89513870120112
174.24,2.88514462501515
174.42,2.87514398542992
174.6,2.86603325263315
174.78,2.85725915967395
174.96,2.84846931563162
175.14,2.83966367716966
175.32,2.83084220257212
175.5,2.82200485174361
175.68,2.81315158620929
175.86,2.80428236911485
176.04,2.79539716522656
176.22,2.78649594093123
176.4,2.77757866423623
176.58,2.76864530476948
176.76,2.75969583377944
176.94,2.75073022413513
177.12,2.74174845032613
177.3,2.73275048846257
177.48,2.72373631627512
177.66,2.71470591311501
177.84,2.70565925995402
178.02,2.69659633938449
178.2,2.68751713561931
178.38,2.67842163449192
178.56,2.6693098234563
178.74,2.660181691587
178.92,2.65103722957912
179.1,2.6418764297483
179.28,2.63269928603075
179.46,2.6235057939832
179.64,2.61429595078299
179.82,2.60506975522795
180,2.5958272077365
